id year bid n1 n2 imps hand suit hcp suitq
us_7447 2008 33 1 3 -9 2 2 6 14
us_7491 2008 23 3 1 -28 1 2 8 6
us_7491 2008 0 1 3 28 1 2 8 6
us_8524 2008 0 3 1 31 2 2 7 11
us_8524 2008 22 1 3 -31 2 2 7 11
us_8616 2009 22 1 1 17 2 2 8 10
us_8616 2009 23 1 1 -17 2 2 8 10
us_8620 2009 0 1 1 -5 1 2 7 8
us_8620 2009 23 1 1 5 1 2 7 8
us_8845 2009 23 1 1 0 2 2 8 9
us_8845 2009 22 1 1 0 2 2 8 9
us_8877 2009 0 1 1 11 1 2 8 8
us_8877 2009 23 1 1 -11 1 2 8 8
us_9595 2009 0 1 1 7 1 2 9 7
us_9595 2009 23 1 1 -7 1 2 9 7
us_9601 2009 0 1 1 5 1 2 9 6
us_9601 2009 23 1 1 -5 1 2 9 6
us_9697 2009 23 1 1 0 1 2 8 12
us_9697 2009 22 1 1 0 1 2 8 12
us_9957 2009 33 1 1 5 1 2 8 14
us_9957 2009 23 1 1 -5 1 2 8 14
us_10628 2009 23 1 1 0 1 2 5 10
us_10628 2009 22 1 1 0 1 2 5 10
us_11043 2009 23 1 1 0 1 2 8 6
us_11043 2009 0 1 1 0 1 2 8 6
us_11597 2010 23 2 2 -34 1 2 8 8
us_11597 2010 0 2 2 34 1 2 8 8
us_11930 2010 0 1 1 14 1 2 6 9
us_11930 2010 23 1 1 -14 1 2 6 9
us_12121 2010 23 1 1 0 1 2 9 10
us_12121 2010 22 1 1 0 1 2 9 10
us_12213 2010 23 1 1 -11 2 2 8 8
us_12213 2010 0 1 1 11 2 2 8 8
us_12318 2010 0 1 1 -6 2 2 9 13
us_12318 2010 23 1 1 6 2 2 9 13
us_13191 2011 0 1 1 -1 1 2 7 5
us_13191 2011 23 1 1 1 1 2 7 5
us_13400 2011 23 1 1 -6 2 2 7 13
us_13400 2011 22 1 1 6 2 2 7 13
us_14237 2011 0 1 1 9 1 2 7 9
us_14237 2011 23 1 1 -9 1 2 7 9
vb_143 1998 23 1 1 11 1 2 8 11
vb_143 1998 22 1 1 -11 1 2 8 11
vb_268 1999 0 1 1 -8 1 2 5 8
vb_268 1999 23 1 1 8 1 2 5 8
vb_487 2001 22 1 1 5 3 2 9 8
vb_487 2001 13 1 1 -5 3 2 9 8
vb_513 2002 0 1 1 13 1 2 5 4
vb_513 2002 23 1 1 -13 1 2 5 4
vb_703 2002 22 1 1 -6 1 2 9 11
vb_703 2002 23 1 1 6 1 2 9 11
vb_2712 2008 22 1 1 0 1 2 5 8
vb_2712 2008 33 1 1 0 1 2 5 8
vb_3043 2008 22 1 1 12 1 2 6 6
vb_3043 2008 0 1 1 -12 1 2 6 6
vb_4409 2010 0 1 1 10 2 2 6 6
vb_4409 2010 23 1 1 -10 2 2 6 6
vb_5723 2012 23 1 1 -1 1 2 9 10
vb_5723 2012 22 1 1 1 1 2 9 10
vb_5785 2012 22 1 1 4 2 2 6 10
vb_5785 2012 23 1 1 -4 2 2 6 10
vb_6507 2013 22 1 1 -5 1 2 6 7
