ID Year check_contested_2
deal_13070 2009 NA
deal_13071 2009 NA
deal_13072 2009 NA
deal_13073 2009 NA
deal_13074 2009 NA
deal_13075 2009 NA
deal_13076 2009 4
deal_13077 2009 4
deal_13078 2009 NA
deal_13079 2009 NA
deal_13080 2009 NA
deal_13081 2009 NA
deal_13082 2009 NA
deal_13083 2009 NA
deal_13084 2009 NA
deal_13085 2009 NA
deal_13086 2009 NA
deal_13087 2009 NA
deal_13088 2009 NA
deal_13089 2009 NA
deal_13090 2009 NA
deal_13091 2009 NA
deal_13092 2009 NA
deal_13093 2009 NA
deal_13094 2009 NA
deal_13095 2009 NA
deal_13096 2009 NA
deal_13097 2009 NA
deal_13098 2009 NA
deal_13099 2009 NA
deal_13100 2009 NA
deal_13101 2009 NA
deal_13102 2009 NA
deal_13103 2009 NA
deal_13104 2009 NA
deal_13105 2009 NA
deal_13106 2009 NA
deal_13107 2009 NA
deal_13108 2009 4
deal_13109 2009 4
deal_13110 2009 NA
deal_13111 2009 NA
deal_13112 2009 NA
deal_13113 2009 NA
deal_13114 2009 NA
deal_13115 2009 NA
deal_13116 2009 NA
deal_13117 2009 NA
deal_13118 2009 NA
deal_13119 2009 NA
deal_13120 2009 NA
deal_13121 2009 NA
deal_13122 2009 NA
deal_13123 2009 NA
deal_13124 2009 NA
deal_13125 2009 NA
deal_13126 2009 NA
deal_13127 2009 NA
deal_13128 2009 NA
deal_13129 2009 NA
deal_13130 2009 NA
deal_13131 2009 NA
deal_13132 2009 NA
deal_13133 2009 NA
deal_13134 2009 NA
deal_13135 2009 NA
deal_13136 2009 NA
deal_13137 2009 NA
deal_13138 2009 NA
deal_13139 2009 NA
deal_13140 2009 1
deal_13141 2009 4
deal_13142 2009 NA
deal_13143 2009 NA
deal_13144 2009 NA
deal_13145 2009 NA
deal_13146 2009 NA
deal_13147 2009 NA
deal_13148 2009 NA
deal_13149 2009 NA
deal_13150 2009 NA
deal_13151 2009 NA
deal_13152 2009 NA
deal_13153 2009 NA
deal_13154 2009 NA
deal_13155 2009 NA
deal_13156 2009 NA
deal_13157 2009 NA
deal_13158 2009 NA
deal_13159 2009 NA
deal_13160 2009 NA
deal_13161 2009 NA
deal_13162 2009 NA
deal_13163 2009 NA
deal_13164 2009 NA
deal_13165 2009 NA
deal_13166 2009 NA
deal_13167 2009 NA
deal_13168 2009 NA
deal_13169 2009 NA
deal_13170 2009 NA
deal_13171 2009 NA
deal_13172 2009 3
deal_13173 2009 1
deal_13174 2009 NA
deal_13175 2009 NA
deal_13176 2009 NA
deal_13177 2009 NA
deal_13178 2009 NA
deal_13179 2009 NA
deal_13180 2009 NA
deal_13181 2009 NA
deal_13182 2009 NA
deal_13183 2009 NA
deal_13184 2009 NA
deal_13185 2009 NA
deal_13186 2009 NA
deal_13187 2009 NA
deal_13188 2009 NA
deal_13189 2009 NA
deal_13190 2009 NA
deal_13191 2009 NA
deal_13192 2009 3
deal_13193 2009 4
deal_13194 2009 NA
deal_13195 2009 NA
deal_13196 2009 NA
deal_13197 2009 NA
deal_13198 2009 NA
deal_13199 2009 NA
deal_13200 2009 NA
deal_13201 2009 NA
deal_13202 2009 NA
deal_13203 2009 NA
deal_13204 2009 3
deal_13205 2009 3
deal_13206 2009 NA
deal_13207 2009 NA
deal_13208 2009 NA
deal_13209 2009 NA
deal_13210 2009 NA
deal_13211 2009 NA
deal_13212 2009 NA
deal_13213 2009 NA
deal_13214 2009 1
deal_13215 2009 1
deal_13216 2009 NA
deal_13217 2009 NA
deal_13218 2009 NA
deal_13219 2009 NA
deal_13220 2009 NA
deal_13221 2009 NA
deal_13222 2009 NA
deal_13223 2009 NA
deal_13224 2009 2
deal_13225 2009 3
deal_13226 2009 NA
deal_13227 2009 NA
deal_13228 2009 NA
deal_13229 2009 NA
deal_13230 2009 NA
deal_13231 2009 NA
deal_13232 2009 NA
deal_13233 2009 NA
deal_13234 2009 NA
deal_13235 2009 NA
deal_13236 2009 3
deal_13237 2009 3
deal_13238 2009 NA
deal_13239 2009 NA
deal_13240 2009 NA
deal_13241 2009 NA
deal_13242 2009 NA
deal_13243 2009 NA
deal_13244 2009 NA
deal_13245 2009 NA
deal_13246 2009 1
deal_13247 2009 3
deal_13248 2009 NA
deal_13249 2009 NA
deal_13250 2009 NA
deal_13251 2009 NA
deal_13252 2009 NA
deal_13253 2009 NA
deal_13254 2009 NA
deal_13255 2009 NA
deal_13256 2009 3
deal_13257 2009 3
deal_13258 2009 NA
deal_13259 2009 NA
deal_13260 2009 NA
deal_13261 2009 NA
deal_13262 2009 NA
deal_13263 2009 NA
deal_13264 2009 NA
deal_13265 2009 NA
deal_13266 2009 NA
deal_13267 2009 NA
deal_13268 2009 3
deal_13269 2009 3
deal_13270 2009 NA
deal_13271 2009 NA
deal_13272 2009 NA
deal_13273 2009 NA
deal_13274 2009 NA
deal_13275 2009 NA
deal_13276 2009 NA
deal_13277 2009 NA
deal_13278 2009 1
deal_13279 2009 1
deal_13280 2009 NA
deal_13281 2009 NA
deal_13282 2009 NA
deal_13283 2009 NA
deal_13284 2009 NA
deal_13285 2009 NA
deal_13286 2009 NA
deal_13287 2009 NA
deal_13288 2009 NA
deal_13289 2009 NA
deal_13290 2009 NA
deal_13291 2009 NA
deal_13292 2009 NA
deal_13293 2009 NA
deal_13294 2009 NA
deal_13295 2009 NA
deal_13296 2009 NA
deal_13297 2009 NA
deal_13298 2009 NA
deal_13299 2009 NA
deal_13300 2009 NA
deal_13301 2009 NA
deal_13302 2009 NA
deal_13303 2009 NA
deal_13304 2009 NA
deal_13305 2009 NA
deal_13306 2009 NA
deal_13307 2009 NA
deal_13308 2009 NA
deal_13309 2009 NA
deal_13310 2009 NA
deal_13311 2009 NA
deal_13312 2009 NA
deal_13313 2009 NA
deal_13314 2009 NA
deal_13315 2009 NA
deal_13316 2009 NA
deal_13317 2009 NA
deal_13318 2009 NA
deal_13319 2009 NA
deal_13320 2009 NA
deal_13321 2009 NA
deal_13322 2009 NA
deal_13323 2009 NA
deal_13324 2009 NA
deal_13325 2009 NA
deal_13326 2009 NA
deal_13327 2009 NA
deal_13328 2009 NA
deal_13329 2009 NA
deal_13330 2009 NA
deal_13331 2009 NA
deal_13332 2009 NA
deal_13333 2009 NA
deal_13334 2009 NA
deal_13335 2009 NA
deal_13336 2009 NA
deal_13337 2009 NA
deal_13338 2009 NA
deal_13339 2009 NA
deal_13340 2009 NA
deal_13341 2009 NA
deal_13342 2009 NA
deal_13343 2009 NA
deal_13344 2009 NA
deal_13345 2009 NA
deal_13346 2009 NA
deal_13347 2009 NA
deal_13348 2009 NA
deal_13349 2009 NA
deal_13350 2009 NA
deal_13351 2009 NA
deal_13352 2009 NA
deal_13353 2009 NA
deal_13354 2009 1
deal_13355 2009 3
deal_13356 2009 3
deal_13357 2009 3
deal_13358 2009 NA
deal_13359 2009 NA
deal_13360 2009 NA
deal_13361 2009 NA
deal_13362 2009 NA
deal_13363 2009 NA
deal_13364 2009 NA
deal_13365 2009 NA
deal_13366 2009 NA
deal_13367 2009 NA
deal_13368 2009 NA
deal_13369 2009 NA
deal_13370 2009 NA
deal_13371 2009 NA
deal_13372 2009 NA
deal_13373 2009 NA
deal_13374 2009 NA
deal_13375 2009 NA
deal_13376 2009 NA
deal_13377 2009 NA
deal_13378 2009 NA
deal_13379 2009 NA
deal_13380 2009 NA
deal_13381 2009 NA
deal_13382 2009 NA
deal_13383 2009 NA
deal_13384 2009 NA
deal_13385 2009 NA
deal_13386 2009 3
deal_13387 2009 3
deal_13388 2009 3
deal_13389 2009 3
deal_13390 2009 NA
deal_13391 2009 NA
deal_13392 2009 NA
deal_13393 2009 NA
deal_13394 2009 NA
deal_13395 2009 NA
deal_13396 2009 NA
deal_13397 2009 NA
deal_13398 2009 NA
deal_13399 2009 NA
deal_13400 2009 NA
deal_13401 2009 NA
deal_13402 2009 NA
deal_13403 2009 NA
deal_13404 2009 NA
deal_13405 2009 NA
deal_13406 2009 NA
deal_13407 2009 NA
deal_13408 2009 NA
deal_13409 2009 NA
deal_13410 2009 NA
deal_13411 2009 NA
deal_13412 2009 NA
deal_13413 2009 NA
deal_13414 2009 NA
deal_13415 2009 NA
deal_13416 2009 NA
deal_13417 2009 NA
deal_13418 2009 3
deal_13419 2009 3
deal_13420 2009 3
deal_13421 2009 3
deal_13422 2009 NA
deal_13423 2009 NA
deal_13424 2009 NA
deal_13425 2009 NA
deal_13426 2009 NA
deal_13427 2009 NA
deal_13428 2009 NA
deal_13429 2009 NA
deal_13430 2009 NA
deal_13431 2009 NA
deal_13432 2009 NA
deal_13433 2009 NA
deal_13434 2009 NA
deal_13435 2009 NA
deal_13436 2009 NA
deal_13437 2009 NA
deal_13438 2009 NA
deal_13439 2009 NA
deal_13440 2009 NA
deal_13441 2009 NA
deal_13442 2009 NA
deal_13443 2009 NA
deal_13444 2009 NA
deal_13445 2009 NA
deal_13446 2009 NA
deal_13447 2009 NA
deal_13448 2009 NA
deal_13449 2009 NA
deal_13450 2009 3
deal_13451 2009 3
deal_13452 2009 3
deal_13453 2009 3
deal_13454 2009 NA
deal_13455 2009 NA
deal_13456 2009 NA
deal_13457 2009 NA
deal_13458 2009 NA
deal_13459 2009 NA
deal_13460 2009 NA
deal_13461 2009 NA
deal_13462 2009 NA
deal_13463 2009 NA
deal_13464 2009 NA
deal_13465 2009 NA
deal_13466 2009 NA
deal_13467 2009 NA
deal_13468 2009 NA
deal_13469 2009 NA
deal_13470 2009 NA
deal_13471 2009 NA
deal_13472 2009 NA
deal_13473 2009 NA
deal_13474 2009 NA
deal_13475 2009 NA
deal_13476 2009 NA
deal_13477 2009 NA
deal_13478 2009 NA
deal_13479 2009 NA
deal_13480 2009 NA
deal_13481 2009 NA
deal_13482 2009 NA
deal_13483 2009 NA
deal_13484 2009 NA
deal_13485 2009 NA
deal_13486 2009 NA
deal_13487 2009 NA
deal_13488 2009 NA
deal_13489 2009 NA
deal_13490 2009 NA
deal_13491 2009 NA
deal_13492 2009 NA
deal_13493 2009 NA
deal_13494 2009 NA
deal_13495 2009 NA
deal_13496 2009 NA
deal_13497 2009 NA
deal_13498 2009 NA
deal_13499 2009 NA
deal_13500 2009 NA
deal_13501 2009 NA
deal_13502 2009 NA
deal_13503 2009 NA
deal_13504 2009 NA
deal_13505 2009 NA
deal_13506 2009 NA
deal_13507 2009 NA
deal_13508 2009 NA
deal_13509 2009 NA
deal_13510 2009 NA
deal_13511 2009 NA
deal_13512 2009 NA
deal_13513 2009 NA
deal_13514 2009 NA
deal_13515 2009 NA
deal_13516 2009 NA
deal_13517 2009 NA
deal_13518 2009 NA
deal_13519 2009 NA
deal_13520 2009 NA
deal_13521 2009 NA
deal_13522 2009 NA
deal_13523 2009 NA
deal_13524 2009 NA
deal_13525 2009 NA
deal_13526 2009 NA
deal_13527 2009 NA
deal_13528 2009 NA
deal_13529 2009 NA
deal_13530 2009 NA
deal_13531 2009 NA
deal_13532 2009 NA
deal_13533 2009 NA
deal_13534 2009 NA
deal_13535 2009 NA
deal_13536 2009 NA
deal_13537 2009 NA
deal_13538 2009 NA
deal_13539 2009 NA
deal_13540 2009 NA
deal_13541 2009 NA
deal_13542 2009 NA
deal_13543 2009 NA
deal_13544 2009 NA
deal_13545 2009 NA
deal_13546 2009 NA
deal_13547 2009 NA
deal_13548 2009 NA
deal_13549 2009 NA
deal_13550 2009 NA
deal_13551 2009 NA
deal_13552 2009 NA
deal_13553 2009 NA
deal_13554 2009 NA
deal_13555 2009 NA
deal_13556 2009 NA
deal_13557 2009 NA
deal_13558 2009 NA
deal_13559 2009 NA
deal_13560 2009 NA
deal_13561 2009 NA
deal_13562 2009 NA
deal_13563 2009 NA
deal_13564 2009 NA
deal_13565 2009 NA
deal_13566 2009 NA
deal_13567 2009 NA
deal_13568 2009 NA
deal_13569 2009 NA
deal_13570 2009 NA
deal_13571 2009 NA
deal_13572 2009 NA
deal_13573 2009 NA
deal_13574 2009 NA
deal_13575 2009 NA
deal_13576 2009 NA
deal_13577 2009 NA
deal_13578 2009 NA
deal_13579 2009 NA
deal_13580 2009 NA
deal_13581 2009 NA
deal_13582 2009 NA
deal_13583 2009 NA
deal_13584 2009 NA
deal_13585 2009 NA
deal_13586 2009 NA
deal_13587 2009 NA
deal_13588 2009 NA
deal_13589 2009 NA
deal_13590 2009 NA
deal_13591 2009 NA
deal_13592 2009 NA
deal_13593 2009 NA
deal_13594 2009 NA
deal_13595 2009 NA
deal_13596 2009 NA
deal_13597 2009 NA
deal_13598 2009 NA
deal_13599 2009 NA
deal_13600 2009 NA
deal_13601 2009 NA
deal_13602 2009 NA
deal_13603 2009 NA
deal_13604 2009 NA
deal_13605 2009 NA
deal_13606 2009 NA
deal_13607 2009 NA
deal_13608 2009 NA
deal_13609 2009 NA
deal_13610 2009 NA
deal_13611 2009 NA
deal_13612 2009 NA
deal_13613 2009 NA
deal_13614 2009 NA
deal_13615 2009 NA
deal_13616 2009 NA
deal_13617 2009 NA
deal_13618 2009 NA
deal_13619 2009 NA
deal_13620 2009 NA
deal_13621 2009 NA
deal_13622 2009 NA
deal_13623 2009 NA
deal_13624 2009 NA
deal_13625 2009 NA
deal_13626 2009 NA
deal_13627 2009 NA
deal_13628 2009 NA
deal_13629 2009 NA
deal_13630 2009 NA
deal_13631 2009 NA
deal_13632 2009 NA
deal_13633 2009 NA
deal_13634 2009 NA
deal_13635 2009 NA
deal_13636 2009 NA
deal_13637 2009 NA
deal_13638 2009 NA
deal_13639 2009 NA
deal_13640 2009 NA
deal_13641 2009 NA
deal_13642 2009 NA
deal_13643 2009 NA
deal_13644 2009 NA
deal_13645 2009 NA
deal_13646 2009 NA
deal_13647 2009 NA
deal_13648 2009 NA
deal_13649 2009 NA
deal_13650 2009 NA
deal_13651 2009 NA
deal_13652 2009 NA
deal_13653 2009 NA
deal_13654 2009 NA
deal_13655 2009 NA
deal_13656 2009 NA
deal_13657 2009 NA
deal_13658 2009 NA
deal_13659 2009 NA
deal_13660 2009 NA
deal_13661 2009 NA
deal_13662 2009 NA
deal_13663 2009 NA
deal_13664 2009 NA
deal_13665 2009 NA
deal_13666 2009 NA
deal_13667 2009 NA
deal_13668 2009 NA
deal_13669 2009 NA
deal_13670 2009 NA
deal_13671 2009 NA
deal_13672 2009 NA
deal_13673 2009 NA
deal_13674 2009 NA
deal_13675 2009 NA
deal_13676 2009 NA
deal_13677 2009 NA
deal_13678 2009 NA
deal_13679 2009 NA
deal_13680 2009 NA
deal_13681 2009 NA
deal_13682 2009 NA
deal_13683 2009 NA
deal_13684 2009 NA
deal_13685 2009 NA
deal_13686 2009 NA
deal_13687 2009 NA
deal_13688 2009 NA
deal_13689 2009 NA
deal_13690 2009 NA
deal_13691 2009 NA
deal_13692 2009 NA
deal_13693 2009 NA
deal_13694 2009 NA
deal_13695 2009 NA
deal_13696 2009 NA
deal_13697 2009 NA
deal_13698 2009 NA
deal_13699 2009 NA
deal_13700 2009 NA
deal_13701 2009 NA
deal_13702 2009 NA
deal_13703 2009 NA
deal_13704 2009 NA
deal_13705 2009 NA
deal_13706 2009 NA
deal_13707 2009 NA
deal_13708 2009 NA
deal_13709 2009 NA
deal_13710 2009 NA
deal_13711 2009 NA
deal_13712 2009 NA
deal_13713 2009 NA
deal_13714 2009 NA
deal_13715 2009 NA
deal_13716 2009 NA
deal_13717 2009 NA
deal_13718 2009 NA
deal_13719 2009 NA
deal_13720 2009 NA
deal_13721 2009 NA
deal_13722 2009 NA
deal_13723 2009 NA
deal_13724 2009 NA
deal_13725 2009 NA
deal_13726 2009 NA
deal_13727 2009 NA
deal_13728 2009 NA
deal_13729 2009 NA
deal_13730 2009 NA
deal_13731 2009 NA
deal_13732 2009 NA
deal_13733 2009 NA
deal_13734 2009 NA
deal_13735 2009 NA
deal_13736 2009 NA
deal_13737 2009 NA
deal_13738 2009 NA
deal_13739 2009 NA
deal_13740 2009 NA
deal_13741 2009 NA
deal_13742 2009 NA
deal_13743 2009 NA
deal_13744 2009 NA
deal_13745 2009 NA
deal_13746 2009 NA
deal_13747 2009 NA
deal_13748 2009 NA
deal_13749 2009 NA
deal_13750 2009 NA
deal_13751 2009 NA
deal_13752 2009 NA
deal_13753 2009 NA
deal_13754 2009 NA
deal_13755 2009 NA
deal_13756 2009 NA
deal_13757 2009 NA
deal_13758 2009 NA
deal_13759 2009 NA
deal_13760 2009 NA
deal_13761 2009 NA
deal_13762 2009 NA
deal_13763 2009 NA
deal_13764 2009 NA
deal_13765 2009 NA
deal_13766 2009 NA
deal_13767 2009 NA
deal_13768 2009 NA
deal_13769 2009 NA
deal_13770 2009 NA
deal_13771 2009 NA
deal_13772 2009 NA
deal_13773 2009 NA
deal_13774 2009 NA
deal_13775 2009 NA
deal_13776 2009 NA
deal_13777 2009 NA
deal_13778 2009 NA
deal_13779 2009 NA
deal_13780 2009 NA
deal_13781 2009 NA
deal_13782 2009 NA
deal_13783 2009 NA
deal_13784 2009 NA
deal_13785 2009 NA
deal_13786 2009 NA
deal_13787 2009 NA
deal_13788 2009 NA
deal_13789 2009 NA
deal_13790 2009 NA
deal_13791 2009 NA
deal_13792 2009 NA
deal_13793 2009 NA
deal_13794 2009 NA
deal_13795 2009 NA
deal_13796 2009 NA
deal_13797 2009 NA
deal_13798 2009 NA
deal_13799 2009 NA
deal_13800 2009 NA
deal_13801 2009 NA
deal_13802 2009 NA
deal_13803 2009 NA
deal_13804 2009 NA
deal_13805 2009 NA
deal_13806 2009 NA
deal_13807 2009 NA
deal_13808 2009 NA
deal_13809 2009 NA
deal_13810 2009 NA
deal_13811 2009 NA
deal_13812 2009 NA
deal_13813 2009 NA
deal_13814 2009 NA
deal_13815 2009 NA
deal_13816 2009 NA
deal_13817 2009 NA
deal_13818 2009 NA
deal_13819 2009 NA
deal_13820 2009 NA
deal_13821 2009 NA
deal_13822 2009 NA
deal_13823 2009 NA
deal_13824 2009 NA
deal_13825 2009 NA
deal_13826 2009 NA
deal_13827 2009 NA
deal_13828 2009 NA
deal_13829 2009 NA
deal_13830 2009 NA
deal_13831 2009 NA
deal_13832 2009 NA
deal_13833 2009 NA
deal_13834 2009 NA
deal_13835 2009 NA
deal_13836 2009 NA
deal_13837 2009 NA
deal_13838 2009 NA
deal_13839 2009 NA
deal_13840 2009 NA
deal_13841 2009 NA
deal_13842 2009 NA
deal_13843 2009 NA
deal_13844 2009 NA
deal_13845 2009 NA
deal_13846 2009 NA
deal_13847 2009 NA
deal_13848 2009 NA
deal_13849 2009 NA
deal_13850 2009 NA
deal_13851 2009 NA
deal_13852 2009 NA
deal_13853 2009 NA
deal_13854 2009 NA
deal_13855 2009 NA
deal_13856 2009 NA
deal_13857 2009 NA
deal_13858 2009 NA
deal_13859 2009 NA
deal_13860 2009 NA
deal_13861 2009 NA
deal_13862 2009 NA
deal_13863 2009 NA
deal_13864 2009 NA
deal_13865 2009 NA
deal_13866 2009 NA
deal_13867 2009 NA
deal_13868 2009 NA
deal_13869 2009 NA
deal_13870 2009 NA
deal_13871 2009 NA
deal_13872 2009 NA
deal_13873 2009 NA
deal_13874 2009 NA
deal_13875 2009 NA
deal_13876 2009 NA
deal_13877 2009 NA
deal_13878 2009 NA
deal_13879 2009 NA
deal_13880 2009 NA
deal_13881 2009 NA
deal_13882 2009 NA
deal_13883 2009 NA
deal_13884 2009 NA
deal_13885 2009 NA
deal_13886 2009 NA
deal_13887 2009 NA
deal_13888 2009 NA
deal_13889 2009 NA
deal_13890 2009 NA
deal_13891 2009 NA
deal_13892 2009 NA
deal_13893 2009 NA
deal_13894 2009 NA
deal_13895 2009 NA
deal_13896 2009 NA
deal_13897 2009 2
deal_13898 2009 1
deal_13899 2009 NA
deal_13900 2009 NA
deal_13901 2009 NA
deal_13902 2009 NA
deal_13903 2009 NA
deal_13904 2009 NA
deal_13905 2009 NA
deal_13906 2009 NA
deal_13907 2009 NA
deal_13908 2009 NA
deal_13909 2009 NA
deal_13910 2009 NA
deal_13911 2009 NA
deal_13912 2009 NA
deal_13913 2009 NA
deal_13914 2009 NA
deal_13915 2009 NA
deal_13916 2009 NA
deal_13917 2009 NA
deal_13918 2009 NA
deal_13919 2009 NA
deal_13920 2009 NA
deal_13921 2009 NA
deal_13922 2009 NA
deal_13923 2009 NA
deal_13924 2009 NA
deal_13925 2009 NA
deal_13926 2009 NA
deal_13927 2009 NA
deal_13928 2009 NA
deal_13929 2009 2
deal_13930 2009 2
deal_13931 2009 NA
deal_13932 2009 NA
deal_13933 2009 NA
deal_13934 2009 NA
deal_13935 2009 NA
deal_13936 2009 NA
deal_13937 2009 NA
deal_13938 2009 NA
deal_13939 2009 NA
deal_13940 2009 NA
deal_13941 2009 NA
deal_13942 2009 NA
deal_13943 2009 NA
deal_13944 2009 NA
deal_13945 2009 NA
deal_13946 2009 NA
deal_13947 2009 NA
deal_13948 2009 NA
deal_13949 2009 NA
deal_13950 2009 NA
deal_13951 2009 NA
deal_13952 2009 NA
deal_13953 2009 NA
deal_13954 2009 NA
deal_13955 2009 NA
deal_13956 2009 NA
deal_13957 2009 NA
deal_13958 2009 NA
deal_13959 2009 NA
deal_13960 2009 NA
deal_13961 2009 2
deal_13962 2009 1
deal_13963 2009 NA
deal_13964 2009 NA
deal_13965 2009 NA
deal_13966 2009 NA
deal_13967 2009 NA
deal_13968 2009 NA
deal_13969 2009 NA
deal_13970 2009 NA
deal_13971 2009 NA
deal_13972 2009 NA
deal_13973 2009 NA
deal_13974 2009 NA
deal_13975 2009 NA
deal_13976 2009 NA
deal_13977 2009 NA
deal_13978 2009 NA
deal_13979 2009 NA
deal_13980 2009 NA
deal_13981 2009 NA
deal_13982 2009 NA
deal_13983 2009 NA
deal_13984 2009 NA
deal_13985 2009 NA
deal_13986 2009 NA
deal_13987 2009 NA
deal_13988 2009 NA
deal_13989 2009 NA
deal_13990 2009 NA
deal_13991 2009 NA
deal_13992 2009 NA
deal_13993 2009 NA
deal_13994 2009 NA
deal_13995 2009 1
deal_13996 2009 1
deal_13997 2009 NA
deal_13998 2009 NA
deal_13999 2009 NA
deal_14000 2009 NA
deal_14001 2009 NA
deal_14002 2009 NA
deal_14003 2009 NA
deal_14004 2009 NA
deal_14005 2009 NA
deal_14006 2009 NA
deal_14007 2009 NA
deal_14008 2009 NA
deal_14009 2009 NA
deal_14010 2009 NA
deal_14011 2009 NA
deal_14012 2009 NA
deal_14013 2009 NA
deal_14014 2009 NA
deal_14015 2009 NA
deal_14016 2009 NA
deal_14017 2009 NA
deal_14018 2009 NA
deal_14019 2009 NA
deal_14020 2009 NA
deal_14021 2009 NA
deal_14022 2009 NA
deal_14023 2009 NA
deal_14024 2009 NA
deal_14025 2009 NA
deal_14026 2009 NA
deal_14027 2009 1
deal_14028 2009 1
deal_14029 2009 NA
deal_14030 2009 NA
deal_14031 2009 NA
deal_14032 2009 NA
deal_14033 2009 NA
deal_14034 2009 NA
deal_14035 2009 NA
deal_14036 2009 NA
deal_14037 2009 NA
deal_14038 2009 NA
deal_14039 2009 NA
deal_14040 2009 NA
deal_14041 2009 NA
deal_14042 2009 NA
deal_14043 2009 NA
deal_14044 2009 NA
deal_14045 2009 NA
deal_14046 2009 NA
deal_14047 2009 NA
deal_14048 2009 NA
deal_14049 2009 NA
deal_14050 2009 NA
deal_14051 2009 NA
deal_14052 2009 NA
deal_14053 2009 NA
deal_14054 2009 NA
deal_14055 2009 NA
deal_14056 2009 NA
deal_14057 2009 NA
deal_14058 2009 NA
deal_14059 2009 NA
deal_14060 2009 3
deal_14061 2009 3
deal_14062 2009 NA
deal_14063 2009 NA
deal_14064 2009 NA
deal_14065 2009 NA
deal_14066 2009 NA
deal_14067 2009 NA
deal_14068 2009 NA
deal_14069 2009 NA
deal_14070 2009 NA
deal_14071 2009 NA
deal_14072 2009 NA
deal_14073 2009 NA
deal_14074 2009 NA
deal_14075 2009 NA
deal_14076 2009 NA
deal_14077 2009 NA
deal_14078 2009 NA
deal_14079 2009 NA
deal_14080 2009 NA
deal_14081 2009 NA
deal_14082 2009 NA
deal_14083 2009 NA
deal_14084 2009 NA
deal_14085 2009 NA
deal_14086 2009 NA
deal_14087 2009 NA
deal_14088 2009 3
deal_14089 2009 2
deal_14090 2009 NA
deal_14091 2009 NA
deal_14092 2009 NA
deal_14093 2009 NA
deal_14094 2009 NA
deal_14095 2009 NA
deal_14096 2009 NA
deal_14097 2009 NA
deal_14098 2009 NA
deal_14099 2009 NA
deal_14100 2009 1
deal_14101 2009 1
deal_14102 2009 NA
deal_14103 2009 NA
deal_14104 2009 NA
deal_14105 2009 NA
deal_14106 2009 NA
deal_14107 2009 NA
deal_14108 2009 NA
deal_14109 2009 NA
deal_14110 2009 NA
deal_14111 2009 NA
deal_14112 2009 NA
deal_14113 2009 NA
deal_14114 2009 NA
deal_14115 2009 NA
deal_14116 2009 NA
deal_14117 2009 NA
deal_14118 2009 NA
deal_14119 2009 NA
deal_14120 2009 3
deal_14121 2009 4
deal_14122 2009 NA
deal_14123 2009 NA
deal_14124 2009 NA
deal_14125 2009 NA
deal_14126 2009 NA
deal_14127 2009 NA
deal_14128 2009 NA
deal_14129 2009 NA
deal_14130 2009 NA
deal_14131 2009 NA
deal_14132 2009 1
deal_14133 2009 4
deal_14134 2009 NA
deal_14135 2009 NA
deal_14136 2009 NA
deal_14137 2009 NA
deal_14138 2009 NA
deal_14139 2009 NA
deal_14140 2009 NA
deal_14141 2009 NA
deal_14142 2009 NA
deal_14143 2009 NA
deal_14144 2009 NA
deal_14145 2009 NA
deal_14146 2009 NA
deal_14147 2009 NA
deal_14148 2009 NA
deal_14149 2009 NA
deal_14150 2009 NA
deal_14151 2009 NA
deal_14152 2009 3
deal_14153 2009 2
deal_14154 2009 NA
deal_14155 2009 NA
deal_14156 2009 NA
deal_14157 2009 NA
deal_14158 2009 NA
deal_14159 2009 NA
deal_14160 2009 NA
deal_14161 2009 NA
deal_14162 2009 NA
deal_14163 2009 NA
deal_14164 2009 1
deal_14165 2009 1
deal_14166 2009 NA
deal_14167 2009 NA
deal_14168 2009 NA
deal_14169 2009 NA
deal_14170 2009 NA
deal_14171 2009 NA
deal_14172 2009 NA
deal_14173 2009 NA
deal_14174 2009 NA
deal_14175 2009 NA
deal_14176 2009 NA
deal_14177 2009 NA
deal_14178 2009 NA
deal_14179 2009 NA
deal_14180 2009 2
deal_14181 2009 4
deal_14182 2009 NA
deal_14183 2009 NA
deal_14184 2009 NA
deal_14185 2009 NA
deal_14186 2009 NA
deal_14187 2009 NA
deal_14188 2009 NA
deal_14189 2009 NA
deal_14190 2009 NA
deal_14191 2009 NA
deal_14192 2009 NA
deal_14193 2009 NA
deal_14194 2009 NA
deal_14195 2009 NA
deal_14196 2009 4
deal_14197 2009 4
deal_14198 2009 NA
deal_14199 2009 NA
deal_14200 2009 NA
deal_14201 2009 NA
deal_14202 2009 NA
deal_14203 2009 NA
deal_14204 2009 NA
deal_14205 2009 NA
deal_14206 2009 NA
deal_14207 2009 NA
deal_14208 2009 NA
deal_14209 2009 NA
deal_14210 2009 NA
deal_14211 2009 NA
deal_14212 2009 2
deal_14213 2009 2
deal_14214 2009 NA
deal_14215 2009 NA
deal_14216 2009 NA
deal_14217 2009 NA
deal_14218 2009 NA
deal_14219 2009 NA
deal_14220 2009 NA
deal_14221 2009 NA
deal_14222 2009 NA
deal_14223 2009 NA
deal_14224 2009 NA
deal_14225 2009 NA
deal_14226 2009 NA
deal_14227 2009 NA
deal_14228 2009 4
deal_14229 2009 4
deal_14230 2009 NA
deal_14231 2009 NA
deal_14232 2009 NA
deal_14233 2009 NA
deal_14234 2009 NA
deal_14235 2009 NA
deal_14236 2009 NA
deal_14237 2009 NA
deal_14238 2009 NA
deal_14239 2009 NA
deal_14240 2009 NA
