ID Year weak_two_nv_1st
deal_9586 2005 NA
deal_9587 2005 NA
deal_9588 2005 NA
deal_9589 2005 NA
deal_9590 2005 NA
deal_9591 2005 NA
deal_9592 2005 NA
deal_9593 2005 NA
deal_9594 2005 NA
deal_9595 2005 2
deal_9596 2005 2
deal_9597 2005 NA
deal_9598 2005 NA
deal_9599 2005 NA
deal_9600 2005 NA
deal_9601 2005 NA
deal_9602 2005 NA
deal_9603 2005 NA
deal_9604 2005 NA
deal_9605 2005 NA
deal_9606 2005 NA
deal_9607 2005 NA
deal_9608 2005 NA
deal_9609 2005 NA
deal_9610 2005 NA
deal_9611 2005 0
deal_9612 2005 0
deal_9613 2005 NA
deal_9614 2005 NA
deal_9615 2005 NA
deal_9616 2005 NA
deal_9617 2005 NA
deal_9618 2005 NA
deal_9619 2005 NA
deal_9620 2005 NA
deal_9621 2005 NA
deal_9622 2005 NA
deal_9623 2005 NA
deal_9624 2005 NA
deal_9625 2005 NA
deal_9626 2005 NA
deal_9627 2005 NA
deal_9628 2005 NA
deal_9629 2005 NA
deal_9630 2005 NA
deal_9631 2005 NA
deal_9632 2005 NA
deal_9633 2005 NA
deal_9634 2005 NA
deal_9635 2005 NA
deal_9636 2005 NA
deal_9637 2005 NA
deal_9638 2005 NA
deal_9639 2005 NA
deal_9640 2005 NA
deal_9641 2005 NA
deal_9642 2005 NA
deal_9643 2005 NA
deal_9644 2005 NA
deal_9645 2005 NA
deal_9646 2005 NA
deal_9647 2005 NA
deal_9648 2005 NA
deal_9649 2005 NA
deal_9650 2005 NA
deal_9651 2005 NA
deal_9652 2005 NA
deal_9653 2005 NA
deal_9654 2005 NA
deal_9655 2005 NA
deal_9656 2005 NA
deal_9657 2005 NA
deal_9659 2005 NA
deal_9660 2005 NA
deal_9661 2005 NA
deal_9662 2005 NA
deal_9663 2005 NA
deal_9664 2005 NA
deal_9665 2005 NA
deal_9667 2005 NA
deal_9669 2005 NA
deal_9670 2005 NA
deal_9671 2005 NA
deal_9672 2005 NA
deal_9673 2005 NA
deal_9674 2005 NA
deal_9675 2005 NA
deal_9676 2005 NA
deal_9677 2005 NA
deal_9678 2005 NA
deal_9679 2005 NA
deal_9680 2005 NA
deal_9681 2005 NA
deal_9682 2005 NA
deal_9683 2005 NA
deal_9684 2005 NA
deal_9685 2005 NA
deal_9686 2005 NA
deal_9687 2005 NA
deal_9688 2005 NA
deal_9689 2005 NA
deal_9690 2005 NA
deal_9691 2005 NA
deal_9692 2005 NA
deal_9693 2005 NA
deal_9694 2005 NA
deal_9695 2005 0
deal_9696 2005 0
deal_9697 2005 NA
deal_9698 2005 NA
deal_9699 2005 NA
deal_9700 2005 NA
deal_9701 2005 NA
deal_9702 2005 NA
deal_9703 2005 NA
deal_9704 2005 NA
deal_9705 2005 NA
deal_9706 2005 NA
deal_9707 2005 NA
deal_9708 2005 NA
deal_9709 2005 NA
deal_9710 2005 NA
deal_9711 2005 NA
deal_9712 2005 NA
deal_9713 2005 NA
deal_9714 2005 NA
deal_9715 2005 NA
deal_9716 2005 NA
deal_9717 2005 NA
deal_9718 2005 NA
deal_9719 2005 NA
deal_9720 2005 NA
deal_9721 2005 NA
deal_9722 2005 NA
deal_9723 2005 NA
deal_9724 2005 NA
deal_9725 2005 NA
deal_9726 2005 NA
deal_9727 2005 NA
deal_9728 2005 NA
deal_9729 2005 NA
deal_9730 2005 NA
deal_9731 2005 NA
deal_9732 2005 NA
deal_9733 2005 NA
deal_9734 2005 NA
deal_9735 2005 NA
deal_9736 2005 NA
deal_9737 2005 NA
deal_9738 2005 NA
deal_9739 2005 NA
deal_9740 2005 NA
deal_9741 2005 NA
deal_9742 2005 NA
deal_9743 2005 NA
deal_9744 2005 NA
deal_9745 2005 NA
deal_9746 2005 NA
deal_9747 2005 NA
deal_9748 2005 NA
deal_9749 2005 NA
deal_9750 2005 NA
deal_9751 2005 NA
deal_9752 2005 NA
deal_9753 2005 NA
deal_9754 2005 NA
deal_9755 2005 NA
deal_9756 2005 NA
deal_9757 2005 NA
deal_9758 2005 NA
deal_9759 2005 NA
deal_9760 2005 NA
deal_9761 2005 0
deal_9762 2005 2
deal_9763 2005 NA
deal_9764 2005 NA
deal_9765 2005 NA
deal_9766 2005 NA
deal_9767 2005 NA
deal_9768 2005 NA
deal_9769 2005 NA
deal_9770 2005 NA
deal_9771 2005 NA
deal_9772 2005 NA
deal_9773 2005 NA
deal_9774 2005 NA
deal_9775 2005 NA
deal_9776 2005 NA
deal_9777 2005 NA
deal_9778 2005 NA
deal_9779 2005 NA
deal_9780 2005 NA
deal_9781 2005 NA
deal_9782 2005 NA
deal_9783 2005 NA
deal_9784 2005 NA
deal_9785 2005 NA
deal_9786 2005 NA
deal_9787 2005 NA
deal_9788 2005 NA
deal_9789 2005 NA
deal_9790 2005 NA
deal_9791 2005 NA
deal_9792 2005 NA
deal_9793 2005 NA
deal_9794 2005 NA
deal_9795 2005 NA
deal_9796 2005 0
deal_9797 2005 NA
deal_9798 2005 NA
deal_9799 2005 NA
deal_9800 2005 NA
deal_9801 2005 NA
deal_9802 2005 NA
deal_9803 2005 NA
deal_9804 2005 NA
deal_9805 2005 NA
deal_9806 2005 NA
deal_9807 2005 0
deal_9808 2005 0
deal_9809 2005 2
deal_9810 2005 2
deal_9811 2005 NA
deal_9812 2005 NA
deal_9813 2005 NA
deal_9814 2005 NA
deal_9815 2005 NA
deal_9816 2005 NA
deal_9817 2005 NA
deal_9818 2005 NA
deal_9819 2005 NA
deal_9820 2005 NA
deal_9821 2005 NA
deal_9822 2005 NA
deal_9823 2005 NA
deal_9824 2005 NA
deal_9825 2005 NA
deal_9826 2005 NA
deal_9827 2005 NA
deal_9828 2005 NA
deal_9829 2005 NA
deal_9830 2005 NA
deal_9831 2005 NA
deal_9832 2005 NA
deal_9833 2005 NA
deal_9834 2005 0
deal_9835 2005 0
deal_9836 2005 NA
deal_9837 2005 NA
deal_9838 2005 NA
deal_9839 2005 NA
deal_9840 2005 NA
deal_9841 2005 NA
deal_9842 2005 NA
deal_9843 2005 NA
deal_9844 2005 NA
deal_9845 2005 NA
deal_9846 2005 0
deal_9847 2005 0
deal_9848 2005 0
deal_9849 2005 0
deal_9850 2005 NA
deal_9851 2005 NA
deal_9852 2005 NA
deal_9853 2005 NA
deal_9854 2005 NA
deal_9855 2005 NA
deal_9856 2005 NA
deal_9857 2005 NA
deal_9858 2005 NA
deal_9859 2005 NA
deal_9860 2005 NA
deal_9861 2005 NA
deal_9862 2005 NA
deal_9863 2005 NA
deal_9864 2005 NA
deal_9865 2005 NA
deal_9866 2005 NA
deal_9867 2005 NA
deal_9868 2005 NA
deal_9869 2005 NA
deal_9870 2005 NA
deal_9871 2005 NA
deal_9872 2005 NA
deal_9873 2005 NA
deal_9874 2005 NA
deal_9875 2005 NA
deal_9876 2005 NA
deal_9877 2005 NA
deal_9878 2005 NA
deal_9879 2005 NA
deal_9880 2005 NA
deal_9881 2005 NA
deal_9882 2005 NA
deal_9883 2005 NA
deal_9884 2005 NA
deal_9885 2005 NA
deal_9886 2005 NA
deal_9887 2005 NA
deal_9888 2005 NA
deal_9889 2005 NA
deal_9890 2005 NA
deal_9891 2005 NA
deal_9892 2005 NA
deal_9893 2005 NA
deal_9894 2005 NA
deal_9895 2005 NA
deal_9896 2005 NA
deal_9897 2005 NA
deal_9898 2005 NA
deal_9899 2005 NA
deal_9900 2005 NA
deal_9901 2005 NA
deal_9902 2005 NA
deal_9903 2005 NA
deal_9904 2005 NA
deal_9905 2005 NA
deal_9906 2005 NA
deal_9907 2005 NA
deal_9908 2005 NA
deal_9909 2005 NA
deal_9910 2005 NA
deal_9911 2005 NA
deal_9912 2005 NA
deal_9913 2005 NA
deal_9914 2005 NA
deal_9915 2005 NA
deal_9916 2005 NA
deal_9917 2005 NA
deal_9918 2005 NA
deal_9919 2005 NA
deal_9920 2005 NA
deal_9921 2005 NA
deal_9922 2005 NA
deal_9923 2005 NA
deal_9924 2005 NA
deal_9925 2005 0
deal_9926 2005 0
deal_9927 2005 NA
deal_9928 2005 NA
deal_9929 2005 NA
deal_9930 2005 NA
deal_9931 2005 NA
deal_9932 2005 NA
deal_9933 2005 NA
deal_9934 2005 NA
deal_9935 2005 NA
deal_9936 2005 NA
deal_9937 2005 NA
deal_9938 2005 NA
deal_9939 2005 NA
deal_9940 2005 NA
deal_9941 2005 NA
deal_9942 2005 NA
deal_9943 2005 NA
deal_9944 2005 NA
deal_9945 2005 NA
deal_9946 2005 NA
deal_9947 2005 NA
deal_9948 2005 NA
deal_9949 2005 NA
deal_9950 2005 NA
deal_9951 2005 NA
deal_9952 2005 NA
deal_9953 2005 0
deal_9954 2005 0
deal_9955 2005 NA
deal_9956 2005 NA
deal_9957 2005 NA
deal_9958 2005 NA
deal_9959 2005 NA
deal_9960 2005 NA
deal_9961 2005 NA
deal_9962 2005 NA
deal_9963 2005 NA
deal_9964 2005 NA
deal_9965 2005 NA
deal_9966 2005 NA
deal_9967 2005 NA
deal_9968 2005 NA
deal_9969 2005 NA
deal_9970 2005 NA
deal_9971 2005 NA
deal_9972 2005 NA
deal_9973 2005 NA
deal_9974 2005 NA
deal_9975 2005 NA
deal_9976 2005 NA
deal_9977 2005 NA
deal_9978 2005 NA
deal_9979 2005 NA
deal_9980 2005 NA
deal_9981 2005 NA
deal_9982 2005 NA
deal_9983 2005 NA
deal_9984 2005 NA
deal_9985 2005 NA
deal_9986 2005 NA
deal_9987 2005 NA
deal_9988 2005 NA
deal_9989 2005 NA
deal_9990 2005 NA
deal_9991 2005 NA
deal_9992 2005 NA
deal_9993 2005 NA
deal_9994 2005 NA
deal_9995 2005 NA
deal_9996 2005 NA
deal_9997 2005 NA
deal_9998 2005 NA
deal_9999 2005 NA
deal_10000 2005 NA
deal_10001 2005 NA
deal_10002 2005 NA
deal_10003 2005 NA
deal_10004 2005 NA
deal_10005 2005 NA
deal_10006 2005 NA
deal_10007 2005 NA
deal_10008 2005 NA
deal_10009 2005 NA
deal_10010 2005 NA
deal_10011 2005 NA
deal_10012 2005 NA
deal_10013 2005 NA
deal_10014 2005 NA
deal_10015 2005 NA
deal_10016 2005 NA
deal_10017 2005 NA
deal_10018 2005 NA
deal_10019 2005 NA
deal_10020 2005 NA
deal_10021 2005 NA
deal_10022 2005 NA
deal_10023 2005 NA
deal_10024 2005 NA
deal_10025 2005 NA
deal_10026 2005 NA
deal_10027 2005 NA
deal_10028 2005 NA
deal_10029 2005 NA
deal_10030 2005 NA
deal_10031 2005 NA
deal_10032 2005 NA
deal_10033 2005 NA
deal_10034 2005 NA
deal_10035 2005 NA
deal_10036 2005 NA
deal_10037 2005 NA
deal_10038 2005 NA
deal_10039 2005 NA
deal_10040 2005 NA
deal_10041 2005 NA
deal_10042 2005 NA
deal_10043 2005 NA
deal_10044 2005 NA
deal_10045 2005 NA
deal_10046 2005 NA
deal_10047 2005 NA
deal_10048 2005 NA
deal_10049 2005 NA
deal_10050 2005 NA
deal_10051 2005 NA
deal_10052 2005 NA
deal_10053 2005 NA
deal_10054 2005 NA
deal_10055 2005 NA
deal_10056 2005 NA
deal_10057 2005 NA
deal_10058 2005 NA
deal_10059 2005 NA
deal_10060 2005 NA
deal_10061 2005 NA
deal_10062 2005 NA
deal_10063 2005 NA
deal_10064 2005 NA
deal_10065 2005 NA
deal_10066 2005 NA
deal_10067 2005 NA
deal_10068 2005 NA
deal_10069 2005 NA
deal_10070 2005 NA
deal_10071 2005 NA
deal_10072 2005 NA
deal_10073 2005 NA
deal_10074 2005 NA
deal_10075 2005 NA
deal_10076 2005 NA
deal_10077 2005 NA
deal_10078 2005 NA
deal_10079 2005 NA
deal_10080 2005 NA
deal_10081 2005 NA
deal_10082 2005 NA
deal_10083 2005 NA
deal_10084 2005 NA
deal_10085 2005 NA
deal_10086 2005 NA
deal_10087 2005 NA
deal_10088 2005 NA
deal_10089 2005 NA
deal_10090 2005 NA
deal_10091 2005 NA
deal_10092 2005 NA
deal_10093 2005 NA
deal_10094 2005 NA
deal_10095 2005 NA
deal_10096 2005 NA
deal_10097 2005 NA
deal_10098 2005 NA
deal_10099 2005 NA
deal_10100 2005 NA
deal_10101 2005 NA
deal_10102 2005 NA
deal_10103 2005 NA
deal_10104 2005 NA
deal_10105 2005 NA
deal_10106 2005 NA
deal_10107 2005 NA
deal_10108 2005 NA
deal_10109 2005 NA
deal_10110 2005 NA
deal_10111 2005 NA
deal_10112 2005 NA
deal_10113 2005 2
deal_10114 2005 2
deal_10115 2005 NA
deal_10116 2005 NA
deal_10117 2005 NA
deal_10118 2005 NA
deal_10119 2005 NA
deal_10120 2005 NA
deal_10121 2005 NA
deal_10122 2005 NA
deal_10123 2005 NA
deal_10124 2005 NA
deal_10125 2005 NA
deal_10126 2005 NA
deal_10127 2005 NA
deal_10128 2005 NA
deal_10129 2005 NA
deal_10130 2005 NA
deal_10131 2005 NA
deal_10132 2005 NA
deal_10133 2005 NA
deal_10134 2005 NA
deal_10135 2005 NA
deal_10136 2005 NA
deal_10137 2005 NA
deal_10138 2005 NA
deal_10139 2005 NA
deal_10140 2005 NA
deal_10141 2005 NA
deal_10142 2005 NA
deal_10143 2005 NA
deal_10144 2005 NA
deal_10145 2005 NA
deal_10146 2005 NA
deal_10147 2005 NA
deal_10148 2005 NA
deal_10149 2005 NA
deal_10150 2005 NA
deal_10151 2005 NA
deal_10152 2005 NA
deal_10153 2005 2
deal_10154 2005 0
deal_10155 2005 NA
deal_10156 2005 NA
deal_10157 2005 NA
deal_10158 2005 NA
deal_10159 2005 NA
deal_10160 2005 NA
deal_10161 2005 NA
deal_10162 2005 NA
deal_10163 2005 NA
deal_10164 2005 NA
deal_10165 2005 NA
deal_10166 2005 NA
deal_10167 2005 NA
deal_10168 2005 NA
deal_10169 2005 NA
deal_10170 2005 NA
deal_10171 2005 NA
deal_10172 2005 NA
deal_10173 2005 NA
deal_10175 2005 NA
deal_10176 2005 NA
deal_10177 2005 NA
deal_10178 2005 NA
deal_10179 2005 NA
deal_10180 2005 NA
deal_10181 2005 NA
deal_10182 2005 NA
deal_10183 2005 NA
deal_10184 2005 NA
deal_10185 2005 NA
deal_10186 2005 NA
deal_10187 2005 NA
deal_10188 2005 NA
deal_10189 2005 NA
deal_10190 2005 NA
deal_10191 2005 NA
deal_10192 2005 NA
deal_10193 2005 0
deal_10194 2005 0
deal_10195 2005 NA
deal_10196 2005 NA
deal_10197 2005 NA
deal_10198 2005 NA
deal_10199 2005 NA
deal_10201 2005 NA
deal_10202 2005 NA
deal_10203 2005 NA
deal_10204 2005 NA
deal_10205 2005 NA
deal_10206 2005 NA
deal_10207 2005 NA
deal_10208 2005 NA
deal_10209 2005 NA
deal_10210 2005 NA
deal_10211 2005 NA
deal_10212 2005 NA
deal_10213 2005 NA
deal_10214 2005 NA
deal_10215 2005 NA
deal_10216 2005 NA
deal_10217 2005 NA
deal_10218 2005 NA
deal_10219 2005 NA
deal_10220 2005 NA
deal_10221 2005 NA
deal_10222 2005 NA
deal_10223 2005 NA
deal_10224 2005 NA
deal_10225 2005 NA
deal_10226 2005 NA
deal_10227 2005 NA
deal_10228 2005 NA
deal_10229 2005 NA
deal_10230 2005 NA
deal_10231 2005 NA
deal_10232 2005 NA
deal_10233 2005 NA
deal_10234 2005 NA
deal_10235 2005 NA
deal_10236 2005 NA
deal_10237 2005 NA
deal_10238 2005 NA
deal_10239 2005 NA
deal_10240 2005 NA
deal_10241 2005 NA
deal_10242 2005 NA
deal_10243 2005 NA
deal_10244 2005 NA
deal_10245 2005 NA
deal_10246 2005 0
deal_10247 2005 2
deal_10248 2005 NA
deal_10249 2005 NA
deal_10250 2005 NA
deal_10251 2005 NA
deal_10252 2005 NA
deal_10253 2005 NA
deal_10254 2005 NA
deal_10255 2005 NA
deal_10256 2005 NA
deal_10257 2005 NA
deal_10258 2005 NA
deal_10259 2005 NA
deal_10260 2005 NA
deal_10261 2005 NA
deal_10262 2005 NA
deal_10263 2005 NA
deal_10264 2005 NA
deal_10265 2005 NA
deal_10266 2005 NA
deal_10267 2005 NA
deal_10268 2005 NA
deal_10269 2005 NA
deal_10270 2005 NA
deal_10271 2005 NA
deal_10272 2005 NA
deal_10273 2005 NA
deal_10274 2005 NA
deal_10275 2005 NA
deal_10276 2005 NA
deal_10277 2005 NA
deal_10278 2005 NA
deal_10279 2005 NA
deal_10280 2005 NA
deal_10281 2005 NA
deal_10282 2005 NA
deal_10283 2005 NA
deal_10284 2007 NA
deal_10285 2007 NA
deal_10286 2007 0
deal_10287 2007 0
deal_10288 2007 NA
deal_10289 2007 NA
deal_10290 2007 NA
deal_10291 2007 NA
deal_10292 2007 NA
deal_10293 2007 NA
deal_10294 2007 NA
deal_10295 2007 NA
deal_10296 2007 NA
deal_10297 2007 NA
deal_10298 2007 NA
deal_10299 2007 NA
deal_10300 2007 NA
deal_10301 2007 NA
deal_10302 2007 NA
deal_10303 2007 NA
deal_10304 2007 NA
deal_10305 2007 NA
deal_10306 2007 NA
deal_10307 2007 NA
deal_10308 2007 NA
deal_10309 2007 NA
deal_10310 2007 NA
deal_10311 2007 NA
deal_10312 2007 NA
deal_10313 2007 NA
deal_10314 2007 NA
deal_10315 2007 NA
deal_10316 2007 NA
deal_10317 2007 NA
deal_10318 2007 NA
deal_10319 2007 NA
deal_10320 2007 NA
deal_10321 2007 NA
deal_10322 2007 NA
deal_10323 2007 NA
deal_10324 2007 NA
deal_10325 2007 NA
deal_10326 2007 NA
deal_10327 2007 NA
deal_10328 2007 NA
deal_10329 2007 NA
deal_10330 2007 NA
deal_10331 2007 NA
deal_10332 2007 NA
deal_10333 2007 NA
deal_10334 2007 NA
deal_10335 2007 NA
deal_10336 2007 NA
deal_10337 2007 NA
deal_10338 2007 NA
deal_10339 2007 NA
deal_10340 2007 NA
deal_10341 2007 NA
deal_10342 2007 0
deal_10343 2007 0
deal_10344 2007 NA
deal_10345 2007 NA
deal_10346 2007 NA
deal_10347 2007 NA
deal_10348 2007 NA
deal_10349 2007 NA
deal_10350 2007 2
deal_10351 2007 2
deal_10352 2007 NA
deal_10353 2007 NA
deal_10354 2007 NA
deal_10355 2007 NA
deal_10356 2007 NA
deal_10357 2007 NA
deal_10358 2007 NA
deal_10359 2007 NA
deal_10360 2007 NA
deal_10361 2007 NA
deal_10362 2007 NA
deal_10363 2007 NA
deal_10364 2007 NA
deal_10365 2007 NA
deal_10366 2007 NA
deal_10367 2007 NA
deal_10368 2007 NA
deal_10369 2007 NA
deal_10370 2007 NA
deal_10371 2007 NA
deal_10372 2007 NA
deal_10373 2007 NA
deal_10374 2007 NA
deal_10375 2007 NA
deal_10376 2007 NA
deal_10377 2007 NA
deal_10378 2007 NA
deal_10379 2007 NA
deal_10380 2007 NA
deal_10381 2007 NA
deal_10382 2007 NA
deal_10383 2007 NA
deal_10384 2007 NA
deal_10385 2007 NA
deal_10386 2007 NA
deal_10387 2007 NA
deal_10388 2007 NA
deal_10389 2007 NA
deal_10390 2007 NA
deal_10391 2007 NA
deal_10392 2007 NA
deal_10393 2007 NA
deal_10394 2007 NA
deal_10395 2007 NA
deal_10396 2007 NA
deal_10397 2007 NA
deal_10398 2007 NA
deal_10399 2007 NA
deal_10400 2007 NA
deal_10401 2007 NA
deal_10402 2007 NA
deal_10403 2007 NA
deal_10404 2007 NA
deal_10405 2007 NA
deal_10406 2007 3
deal_10407 2007 0
deal_10408 2007 NA
deal_10409 2007 NA
deal_10410 2007 NA
deal_10411 2007 NA
deal_10412 2007 NA
deal_10413 2007 NA
deal_10414 2007 NA
deal_10415 2007 NA
deal_10416 2007 NA
deal_10417 2007 NA
deal_10418 2007 NA
deal_10419 2007 NA
deal_10420 2007 NA
deal_10421 2007 NA
deal_10422 2007 NA
deal_10423 2007 NA
deal_10424 2007 NA
deal_10425 2007 NA
deal_10426 2007 NA
deal_10427 2007 NA
deal_10428 2007 NA
deal_10429 2007 NA
deal_10430 2007 NA
deal_10431 2007 NA
deal_10432 2007 NA
deal_10433 2007 NA
deal_10434 2007 NA
deal_10435 2007 NA
deal_10436 2007 NA
deal_10437 2007 NA
deal_10438 2007 NA
deal_10439 2007 NA
deal_10440 2007 NA
deal_10441 2007 NA
deal_10442 2007 NA
deal_10443 2007 NA
deal_10444 2007 NA
deal_10445 2007 NA
deal_10446 2007 NA
deal_10447 2007 NA
deal_10448 2007 NA
deal_10449 2007 NA
deal_10450 2007 NA
deal_10451 2007 NA
deal_10452 2007 NA
deal_10453 2007 NA
deal_10454 2007 NA
deal_10455 2007 NA
deal_10456 2007 NA
deal_10457 2007 0
deal_10458 2007 0
deal_10459 2007 NA
deal_10460 2007 NA
deal_10461 2007 NA
deal_10462 2007 NA
deal_10463 2007 NA
deal_10464 2007 NA
deal_10465 2007 NA
deal_10466 2007 NA
deal_10467 2007 NA
deal_10468 2007 NA
deal_10469 2007 NA
deal_10470 2007 NA
deal_10471 2007 NA
deal_10472 2007 NA
deal_10473 2007 NA
deal_10474 2007 NA
deal_10475 2007 NA
deal_10476 2007 NA
deal_10477 2007 NA
deal_10478 2007 NA
deal_10479 2007 NA
deal_10480 2007 NA
deal_10481 2007 NA
deal_10482 2007 NA
deal_10483 2007 NA
deal_10484 2007 NA
deal_10485 2007 NA
deal_10486 2007 NA
deal_10487 2007 NA
deal_10488 2007 NA
deal_10489 2007 NA
deal_10490 2007 NA
deal_10491 2007 NA
deal_10492 2007 NA
deal_10493 2007 NA
deal_10494 2007 NA
deal_10495 2007 NA
deal_10496 2007 NA
deal_10497 2007 NA
deal_10498 2007 NA
deal_10499 2007 NA
deal_10500 2007 NA
deal_10501 2007 NA
deal_10502 2007 NA
deal_10503 2007 NA
deal_10504 2007 NA
deal_10505 2007 NA
deal_10506 2007 NA
deal_10507 2007 NA
deal_10508 2007 NA
deal_10509 2007 NA
deal_10510 2007 NA
deal_10511 2007 NA
deal_10512 2007 NA
deal_10513 2007 NA
deal_10514 2007 NA
deal_10515 2007 NA
deal_10516 2007 NA
deal_10517 2007 NA
deal_10518 2007 NA
deal_10519 2007 NA
deal_10520 2007 NA
deal_10521 2007 NA
deal_10522 2007 NA
deal_10523 2007 NA
deal_10524 2007 NA
deal_10525 2007 NA
deal_10526 2007 NA
deal_10527 2007 NA
deal_10528 2007 NA
deal_10529 2007 NA
deal_10530 2007 NA
deal_10531 2007 NA
deal_10532 2007 NA
deal_10533 2007 NA
deal_10534 2007 NA
deal_10535 2007 NA
deal_10536 2007 NA
deal_10537 2007 NA
deal_10538 2007 NA
deal_10539 2007 NA
deal_10540 2007 NA
deal_10541 2007 NA
deal_10542 2007 NA
deal_10543 2007 NA
deal_10544 2007 NA
deal_10545 2007 NA
deal_10546 2007 NA
deal_10547 2007 NA
deal_10548 2007 NA
deal_10549 2007 NA
deal_10550 2007 NA
deal_10551 2007 NA
deal_10552 2007 NA
deal_10553 2007 NA
deal_10554 2007 NA
deal_10555 2007 NA
deal_10556 2007 NA
deal_10557 2007 NA
deal_10558 2007 NA
deal_10559 2007 NA
deal_10560 2007 NA
deal_10561 2007 NA
deal_10562 2007 NA
deal_10563 2007 NA
deal_10564 2007 NA
deal_10565 2007 NA
deal_10566 2007 NA
deal_10567 2007 NA
deal_10568 2007 NA
deal_10569 2007 NA
deal_10570 2007 NA
deal_10571 2007 NA
deal_10572 2007 NA
deal_10573 2007 2
deal_10574 2007 0
deal_10575 2007 NA
deal_10576 2007 NA
deal_10577 2007 NA
deal_10578 2007 NA
deal_10579 2007 NA
deal_10580 2007 NA
deal_10581 2007 NA
deal_10582 2007 NA
deal_10583 2007 NA
deal_10584 2007 NA
deal_10585 2007 NA
deal_10586 2007 NA
deal_10587 2007 NA
deal_10588 2007 NA
deal_10589 2007 NA
deal_10590 2007 NA
deal_10591 2007 NA
deal_10592 2007 NA
deal_10593 2007 NA
deal_10594 2007 NA
deal_10595 2007 NA
deal_10596 2007 NA
deal_10597 2007 NA
deal_10598 2007 NA
deal_10599 2007 NA
deal_10600 2007 NA
deal_10601 2007 NA
deal_10602 2007 NA
deal_10603 2007 NA
deal_10604 2007 NA
deal_10605 2007 NA
deal_10606 2007 NA
deal_10607 2007 NA
deal_10608 2007 NA
deal_10609 2007 NA
deal_10610 2007 NA
deal_10611 2007 NA
deal_10612 2007 NA
deal_10613 2007 NA
deal_10614 2007 NA
deal_10615 2007 NA
deal_10616 2007 NA
deal_10617 2007 NA
deal_10618 2007 NA
deal_10619 2007 NA
deal_10620 2007 NA
deal_10621 2007 NA
deal_10622 2007 NA
deal_10623 2007 NA
deal_10624 2007 NA
deal_10625 2007 NA
deal_10626 2007 NA
deal_10627 2007 NA
deal_10628 2007 NA
deal_10629 2007 NA
deal_10630 2007 NA
deal_10631 2007 NA
deal_10632 2007 NA
deal_10633 2007 NA
deal_10634 2007 NA
deal_10635 2007 NA
deal_10636 2007 NA
deal_10637 2007 NA
deal_10638 2007 NA
deal_10639 2007 NA
deal_10640 2007 NA
deal_10641 2007 NA
deal_10642 2007 NA
deal_10643 2007 NA
deal_10644 2007 NA
deal_10645 2007 NA
deal_10646 2007 NA
deal_10647 2007 0
deal_10648 2007 0
deal_10649 2007 NA
deal_10650 2007 NA
deal_10651 2007 NA
deal_10652 2007 NA
deal_10653 2007 NA
deal_10654 2007 NA
deal_10655 2007 NA
deal_10656 2007 NA
deal_10657 2007 NA
deal_10658 2007 NA
deal_10659 2007 NA
deal_10660 2007 NA
deal_10661 2007 NA
deal_10662 2007 NA
deal_10663 2007 NA
deal_10664 2007 NA
deal_10665 2007 2
deal_10666 2007 2
deal_10667 2007 NA
deal_10668 2007 NA
deal_10669 2007 NA
deal_10670 2007 NA
deal_10671 2007 NA
deal_10672 2007 NA
deal_10673 2007 NA
deal_10674 2007 NA
deal_10675 2007 NA
deal_10676 2007 NA
deal_10677 2007 NA
deal_10678 2007 NA
deal_10679 2007 NA
deal_10680 2007 NA
deal_10681 2007 NA
deal_10682 2007 NA
deal_10683 2007 NA
deal_10684 2007 NA
deal_10685 2007 NA
deal_10686 2007 NA
deal_10687 2007 NA
deal_10688 2007 NA
deal_10689 2007 NA
deal_10690 2007 NA
deal_10691 2007 NA
deal_10692 2007 NA
deal_10693 2007 NA
deal_10694 2007 NA
deal_10695 2007 NA
deal_10696 2007 NA
deal_10697 2007 NA
deal_10698 2007 NA
deal_10699 2007 NA
deal_10700 2007 NA
deal_10701 2007 NA
deal_10702 2007 NA
deal_10703 2007 NA
deal_10704 2007 NA
deal_10705 2007 NA
deal_10706 2007 NA
deal_10707 2007 NA
deal_10708 2007 NA
deal_10709 2007 NA
deal_10710 2007 NA
deal_10711 2007 NA
deal_10712 2007 NA
deal_10713 2007 NA
deal_10714 2007 NA
deal_10715 2007 NA
deal_10716 2007 NA
deal_10717 2007 NA
deal_10718 2007 NA
deal_10719 2007 NA
deal_10720 2007 NA
deal_10721 2007 NA
deal_10722 2007 NA
deal_10723 2007 NA
deal_10724 2007 NA
deal_10725 2007 NA
deal_10726 2007 NA
deal_10727 2007 NA
deal_10728 2007 NA
deal_10729 2007 NA
deal_10730 2007 NA
deal_10731 2007 NA
deal_10732 2007 NA
deal_10733 2007 3
deal_10734 2007 2
deal_10735 2007 NA
deal_10736 2007 NA
deal_10737 2007 NA
deal_10738 2007 NA
deal_10739 2007 NA
deal_10740 2007 NA
deal_10741 2007 NA
deal_10742 2007 NA
deal_10743 2007 NA
deal_10744 2007 NA
deal_10745 2007 NA
deal_10746 2007 NA
deal_10747 2007 NA
deal_10748 2007 NA
deal_10749 2007 NA
deal_10750 2007 NA
deal_10751 2007 NA
deal_10752 2007 NA
deal_10753 2007 NA
deal_10754 2007 NA
deal_10755 2007 NA
deal_10756 2007 NA
deal_10757 2007 NA
deal_10758 2007 NA
deal_10759 2007 NA
