ID Year contested_auction
deal_2751 2004 0
deal_2752 2004 0
deal_2753 2004 0
deal_2754 2004 1
deal_2755 2004 1
deal_2756 2004 0
deal_2757 2004 1
deal_2758 2004 1
deal_2759 2004 1
deal_2760 2004 1
deal_2761 2004 1
deal_2762 2004 1
deal_2763 2004 0
deal_2764 2004 0
deal_2765 2004 0
deal_2766 2004 0
deal_2767 2004 0
deal_2768 2004 0
deal_2769 2004 1
deal_2770 2004 0
deal_2771 2004 1
deal_2772 2004 1
deal_2773 2004 0
deal_2774 2004 0
deal_2775 2004 0
deal_2776 2004 0
deal_2777 2004 0
deal_2778 2004 0
deal_2779 2004 0
deal_2780 2004 0
deal_2781 2004 0
deal_2782 2004 1
deal_2787 2004 1
deal_2788 2004 1
deal_2789 2004 1
deal_2790 2004 1
deal_2791 2004 1
deal_2792 2004 1
deal_2795 2004 0
deal_2796 2004 0
deal_2797 2004 0
deal_2798 2004 0
deal_2799 2004 0
deal_2800 2004 0
deal_2801 2004 0
deal_2802 2004 0
deal_2803 2004 1
deal_2804 2004 1
deal_2805 2004 0
deal_2806 2004 0
deal_2807 2004 1
deal_2808 2004 1
deal_2809 2004 0
deal_2810 2004 0
deal_2811 2004 0
deal_2812 2004 0
deal_2813 2004 1
deal_2814 2004 0
deal_2815 2004 0
deal_2816 2004 0
deal_2817 2004 0
deal_2818 2004 0
deal_2819 2004 1
deal_2820 2004 1
deal_2821 2004 1
deal_2822 2004 1
deal_2823 2004 1
deal_2824 2004 1
deal_2825 2004 1
deal_2826 2004 1
deal_2827 2004 0
deal_2828 2004 1
deal_2829 2004 0
deal_2830 2005 0
deal_2831 2005 0
deal_2832 2005 1
deal_2833 2005 1
deal_2834 2005 0
deal_2835 2005 0
deal_2836 2005 0
deal_2837 2005 0
deal_2838 2005 1
deal_2839 2005 1
deal_2840 2005 0
deal_2841 2005 0
deal_2842 2005 1
deal_2843 2005 1
deal_2844 2005 1
deal_2845 2005 1
deal_2846 2005 1
deal_2847 2005 1
deal_2848 2005 0
deal_2849 2005 0
deal_2850 2005 0
deal_2851 2005 0
deal_2852 2005 0
deal_2853 2005 0
deal_2854 2005 0
deal_2855 2005 0
deal_2856 2005 0
deal_2857 2005 0
deal_2858 2005 1
deal_2859 2005 1
deal_2860 2005 1
deal_2861 2005 1
deal_2862 2005 1
deal_2863 2005 1
deal_2864 2005 0
deal_2865 2005 1
deal_2866 2005 1
deal_2867 2005 1
deal_2868 2005 1
deal_2869 2005 1
deal_2870 2005 1
deal_2871 2005 1
deal_2872 2005 1
deal_2873 2005 0
deal_2874 2005 1
deal_2875 2005 1
deal_2876 2005 0
deal_2877 2005 0
deal_2878 2005 1
deal_2879 2005 0
deal_2880 2005 0
deal_2881 2005 0
deal_2882 2005 1
deal_2883 2005 1
deal_2884 2005 1
deal_2885 2005 1
deal_2886 2005 1
deal_2887 2005 1
deal_2888 2005 0
deal_2889 2005 0
deal_2890 2005 0
deal_2891 2005 1
deal_2892 2005 0
deal_2893 2005 0
deal_2894 2005 1
deal_2895 2005 1
deal_2896 2005 0
deal_2897 2005 0
deal_2898 2005 1
deal_2899 2005 1
deal_2900 2005 1
deal_2901 2005 0
deal_2902 2005 1
deal_2903 2005 1
deal_2904 2005 1
deal_2905 2005 0
deal_2906 2005 0
deal_2907 2005 0
deal_2908 2005 0
deal_2909 2005 0
deal_2910 2005 1
deal_2911 2005 1
deal_2912 2005 0
deal_2913 2005 0
deal_2914 2005 0
deal_2915 2005 1
deal_2916 2005 1
deal_2917 2005 1
deal_2918 2005 1
deal_2919 2005 1
deal_2920 2005 1
deal_2921 2005 1
deal_2922 2005 0
deal_2923 2005 0
deal_2924 2005 0
deal_2925 2005 1
deal_2926 2005 0
deal_2927 2005 0
deal_2928 2005 1
deal_2929 2005 1
deal_2930 2005 0
deal_2931 2005 0
deal_2932 2005 0
deal_2933 2005 0
deal_2934 2005 0
deal_2935 2005 0
deal_2936 2005 0
deal_2937 2005 1
deal_2938 2005 0
deal_2939 2005 0
deal_2940 2005 1
deal_2941 2005 1
deal_2942 2005 0
deal_2943 2005 0
deal_2944 2005 1
deal_2945 2005 1
deal_2946 2005 1
deal_2947 2005 0
deal_2948 2005 0
deal_2949 2005 1
deal_2950 2005 0
deal_2951 2005 1
deal_2952 2005 0
deal_2953 2005 0
deal_2954 2005 1
deal_2955 2005 1
deal_2956 2005 0
deal_2957 2005 0
deal_2959 2005 1
deal_2960 2005 1
deal_2961 2005 1
deal_2962 2005 1
deal_2963 2005 1
deal_2964 2005 1
deal_2965 2005 0
deal_2966 2005 1
deal_2967 2005 1
deal_2968 2005 1
deal_2969 2005 1
deal_2972 2005 0
deal_2973 2005 1
deal_2974 2005 0
deal_2975 2005 0
deal_2976 2005 1
deal_2977 2005 1
deal_2978 2005 1
deal_2979 2005 1
deal_2980 2005 1
deal_2981 2005 1
deal_2982 2005 0
deal_2983 2005 0
deal_2984 2005 1
deal_2985 2005 1
deal_2986 2005 1
deal_2987 2005 1
deal_2988 2005 0
deal_2989 2005 1
deal_2990 2005 0
deal_2991 2005 0
deal_2992 2005 1
deal_2993 2005 1
deal_2994 2005 1
deal_2995 2005 0
deal_2996 2005 0
deal_2997 2005 0
deal_2998 2005 0
deal_2999 2005 1
deal_3000 2005 0
deal_3001 2005 0
deal_3002 2005 0
deal_3003 2005 0
deal_3004 2005 1
deal_3005 2005 1
deal_3006 2005 1
deal_3007 2005 1
deal_3008 2005 1
deal_3009 2005 0
deal_3010 2005 1
deal_3011 2005 0
deal_3012 2005 0
deal_3013 2005 0
deal_3014 2005 1
deal_3015 2005 1
deal_3016 2005 0
deal_3017 2005 1
deal_3018 2005 1
deal_3019 2005 0
deal_3020 2005 1
deal_3021 2005 1
deal_3022 2005 1
deal_3023 2005 1
deal_3024 2005 1
deal_3025 2005 0
deal_3026 2005 0
deal_3027 2005 1
deal_3028 2005 1
deal_3029 2005 0
deal_3030 2005 0
deal_3031 2005 0
deal_3032 2005 0
deal_3033 2005 1
deal_3034 2005 1
deal_3035 2005 0
deal_3036 2005 1
deal_3037 2005 1
deal_3038 2005 1
deal_3039 2005 1
deal_3040 2005 1
deal_3041 2005 1
deal_3042 2005 0
deal_3043 2005 0
deal_3044 2005 1
deal_3045 2005 1
deal_3046 2005 1
deal_3047 2005 1
deal_3048 2005 1
deal_3049 2005 0
deal_3050 2005 1
deal_3051 2005 1
deal_3052 2005 0
deal_3053 2005 0
deal_3054 2005 0
deal_3055 2005 0
deal_3056 2005 0
deal_3057 2005 1
deal_3058 2005 0
deal_3059 2005 0
deal_3060 2005 0
deal_3061 2005 0
deal_3062 2005 0
deal_3063 2005 0
deal_3064 2005 1
deal_3065 2005 1
deal_3066 2005 1
deal_3067 2005 1
deal_3068 2005 1
deal_3069 2005 1
deal_3070 2005 1
deal_3071 2005 1
deal_3072 2005 1
deal_3073 2005 1
deal_3074 2005 1
deal_3075 2005 0
deal_3076 2005 1
deal_3077 2005 1
deal_3078 2005 0
deal_3079 2005 1
deal_3080 2005 1
deal_3082 2005 0
deal_3083 2005 0
deal_3084 2005 1
deal_3086 2005 1
deal_3087 2005 0
deal_3088 2005 1
deal_3089 2005 1
deal_3090 2005 1
deal_3091 2005 1
deal_3092 2005 1
deal_3093 2005 1
deal_3094 2005 1
deal_3095 2005 1
deal_3096 2005 1
deal_3097 2005 1
deal_3098 2005 1
deal_3099 2005 1
deal_3100 2005 0
deal_3101 2005 1
deal_3102 2005 0
deal_3103 2005 0
deal_3104 2005 1
deal_3106 2005 1
deal_3107 2005 1
deal_3108 2005 0
deal_3109 2005 0
deal_3110 2005 0
deal_3111 2005 0
deal_3112 2005 1
deal_3113 2005 1
deal_3114 2005 1
deal_3115 2005 1
deal_3116 2005 1
deal_3118 2005 0
deal_3119 2005 0
deal_3120 2005 1
deal_3121 2005 1
deal_3122 2005 1
deal_3123 2005 0
deal_3124 2005 0
deal_3125 2005 0
deal_3126 2005 1
deal_3128 2005 0
deal_3130 2005 1
deal_3131 2005 0
deal_3132 2005 1
deal_3133 2005 1
deal_3134 2005 1
deal_3135 2005 1
deal_3136 2005 1
deal_3137 2005 0
deal_3138 2005 0
deal_3139 2005 0
deal_3140 2005 0
deal_3141 2005 0
deal_3142 2005 1
deal_3143 2005 1
deal_3144 2005 0
deal_3145 2005 1
deal_3146 2005 1
deal_3147 2005 1
deal_3148 2005 1
deal_3149 2005 1
deal_3150 2005 1
deal_3151 2005 1
deal_3152 2005 1
deal_3153 2005 0
deal_3154 2005 1
deal_3155 2005 0
deal_3156 2005 1
deal_3157 2005 1
deal_3158 2005 0
deal_3159 2005 0
deal_3160 2005 1
deal_3161 2005 1
deal_3162 2005 1
deal_3163 2005 0
deal_3164 2005 1
deal_3165 2005 1
deal_3166 2005 1
deal_3167 2005 1
deal_3168 2005 1
deal_3169 2005 1
deal_3170 2005 0
deal_3171 2005 0
deal_3172 2005 1
deal_3173 2005 1
deal_3174 2005 1
deal_3175 2005 1
deal_3176 2005 1
deal_3177 2005 1
deal_3178 2005 1
deal_3179 2005 1
deal_3180 2005 0
deal_3181 2005 0
deal_3182 2005 0
deal_3183 2005 0
deal_3184 2005 0
deal_3185 2005 1
deal_3186 2005 0
deal_3187 2005 0
deal_3188 2005 0
deal_3189 2005 0
deal_3190 2005 1
deal_3191 2005 0
deal_3192 2005 1
deal_3193 2005 1
deal_3194 2005 0
deal_3195 2005 0
deal_3196 2005 0
deal_3197 2005 1
deal_3198 2005 0
deal_3199 2005 1
deal_3200 2005 0
deal_3201 2005 1
deal_3202 2005 0
deal_3203 2005 1
deal_3204 2005 1
deal_3205 2005 1
deal_3206 2005 0
deal_3207 2005 0
deal_3208 2005 1
deal_3209 2005 1
deal_3210 2005 0
deal_3211 2005 0
deal_3212 2006 0
deal_3213 2006 0
deal_3214 2006 0
deal_3215 2006 0
deal_3216 2006 1
deal_3217 2006 0
deal_3218 2006 1
deal_3219 2006 1
deal_3220 2006 0
deal_3221 2006 0
deal_3222 2006 0
deal_3223 2006 0
deal_3224 2006 1
deal_3225 2006 1
deal_3226 2006 0
deal_3227 2006 0
deal_3228 2006 1
deal_3229 2006 1
deal_3230 2006 0
deal_3231 2006 0
deal_3232 2006 0
deal_3233 2006 1
deal_3234 2006 0
deal_3235 2006 0
deal_3236 2006 0
deal_3237 2006 1
deal_3238 2006 1
deal_3239 2006 1
deal_3240 2006 1
deal_3241 2006 0
deal_3242 2006 0
deal_3243 2006 0
deal_3244 2006 0
deal_3245 2006 1
deal_3246 2006 1
deal_3247 2006 0
deal_3248 2006 0
deal_3249 2006 1
deal_3250 2006 0
deal_3251 2006 0
deal_3252 2006 0
deal_3253 2006 1
deal_3254 2006 1
deal_3255 2006 1
deal_3256 2006 1
deal_3257 2006 1
deal_3258 2006 1
deal_3259 2006 1
deal_3260 2006 1
deal_3261 2006 0
deal_3262 2006 1
deal_3263 2006 1
deal_3264 2006 1
deal_3265 2006 1
deal_3266 2006 1
deal_3267 2006 0
deal_3268 2006 0
deal_3269 2006 0
deal_3270 2006 0
deal_3271 2006 0
deal_3272 2006 0
deal_3273 2006 1
deal_3274 2006 0
deal_3275 2006 0
deal_3276 2006 0
deal_3277 2006 0
deal_3278 2006 1
deal_3279 2006 1
deal_3280 2006 1
deal_3281 2006 0
deal_3282 2006 1
deal_3283 2006 0
deal_3284 2006 0
deal_3285 2006 0
deal_3286 2006 0
deal_3287 2006 1
deal_3288 2006 1
deal_3289 2006 0
deal_3290 2006 0
deal_3291 2006 1
deal_3292 2006 0
deal_3293 2006 0
deal_3294 2006 0
deal_3295 2006 0
deal_3296 2006 0
deal_3297 2006 0
deal_3298 2006 0
deal_3299 2006 1
deal_3300 2006 1
deal_3301 2006 1
deal_3302 2006 1
deal_3303 2006 1
deal_3304 2006 1
deal_3305 2006 0
deal_3306 2006 0
deal_3307 2006 1
deal_3308 2006 1
deal_3309 2006 0
deal_3310 2006 0
deal_3311 2006 1
deal_3312 2006 1
deal_3313 2006 0
deal_3314 2006 0
deal_3315 2006 1
deal_3316 2006 1
deal_3317 2006 1
deal_3318 2006 1
deal_3319 2006 0
deal_3320 2006 0
deal_3321 2006 0
deal_3322 2006 1
deal_3323 2006 1
deal_3324 2006 1
deal_3325 2006 1
deal_3326 2006 0
deal_3327 2006 0
deal_3328 2006 0
deal_3329 2006 0
deal_3330 2006 0
deal_3331 2006 0
deal_3332 2006 0
deal_3333 2006 1
deal_3334 2006 1
deal_3335 2006 0
deal_3336 2006 0
deal_3337 2006 1
deal_3338 2006 1
deal_3339 2006 1
deal_3341 2006 1
deal_3343 2006 0
deal_3345 2006 0
deal_3347 2006 1
deal_3349 2006 1
deal_3351 2006 1
deal_3353 2006 1
deal_3355 2006 0
deal_3357 2006 1
deal_3359 2006 1
deal_3361 2006 0
deal_3363 2006 0
deal_3365 2006 1
deal_3367 2006 1
deal_3369 2006 1
deal_3371 2006 1
deal_3373 2006 1
deal_3375 2006 0
deal_3377 2006 1
deal_3379 2006 0
deal_3381 2006 0
deal_3383 2006 1
deal_3385 2006 1
deal_3387 2006 1
deal_3389 2006 1
deal_3391 2006 0
deal_3393 2006 0
deal_3395 2006 0
deal_3397 2006 1
deal_3399 2006 0
deal_3401 2006 1
deal_3403 2006 1
deal_3405 2006 0
deal_3407 2006 1
deal_3409 2006 0
deal_3411 2006 1
deal_3413 2006 0
deal_3415 2006 0
deal_3417 2006 0
deal_3419 2006 0
deal_3421 2006 0
deal_3423 2006 0
deal_3425 2006 0
deal_3427 2006 1
deal_3429 2006 0
deal_3431 2006 1
deal_3433 2006 1
deal_3435 2006 0
deal_3437 2006 0
deal_3439 2006 0
deal_3441 2006 1
deal_3443 2006 1
deal_3445 2006 1
deal_3447 2006 1
deal_3449 2006 0
deal_3451 2006 1
deal_3453 2006 1
deal_3455 2006 1
deal_3457 2006 1
deal_3459 2006 1
deal_3461 2006 1
deal_3463 2006 1
deal_3465 2006 1
deal_3467 2006 1
deal_3468 2006 1
deal_3469 2006 1
deal_3470 2006 0
deal_3471 2006 1
deal_3472 2006 0
deal_3473 2006 1
deal_3474 2006 1
deal_3475 2006 0
deal_3476 2006 1
deal_3477 2006 1
deal_3478 2006 0
deal_3479 2006 0
deal_3480 2006 0
deal_3481 2006 1
deal_3482 2006 1
deal_3483 2006 1
deal_3485 2006 1
deal_3487 2006 0
deal_3489 2006 1
deal_3491 2006 0
deal_3493 2006 0
deal_3495 2006 1
deal_3497 2006 0
deal_3499 2006 1
deal_3501 2006 1
deal_3503 2006 0
deal_3505 2006 0
deal_3507 2006 0
deal_3509 2006 1
deal_3511 2006 1
deal_3513 2006 0
deal_3515 2006 0
deal_3517 2006 0
deal_3519 2006 1
deal_3521 2006 0
deal_3523 2006 0
deal_3525 2006 0
deal_3527 2006 0
deal_3529 2006 0
deal_3531 2006 1
deal_3533 2006 0
deal_3535 2006 1
deal_3537 2006 0
deal_3539 2006 1
deal_3541 2006 0
deal_3543 2006 0
deal_3545 2006 0
deal_3547 2006 0
deal_3549 2006 1
deal_3551 2006 0
deal_3553 2006 1
deal_3555 2006 0
deal_3557 2006 0
deal_3559 2006 1
deal_3561 2006 1
deal_3563 2006 1
deal_3565 2006 1
deal_3567 2006 1
deal_3569 2006 0
deal_3571 2006 1
deal_3572 2006 1
deal_3573 2006 0
deal_3574 2006 0
deal_3575 2006 0
deal_3576 2006 0
deal_3577 2006 0
deal_3578 2006 0
deal_3579 2006 1
deal_3580 2006 1
deal_3581 2006 0
deal_3582 2006 0
deal_3583 2006 1
deal_3584 2006 1
deal_3585 2006 0
deal_3586 2006 1
deal_3587 2006 1
deal_3588 2006 1
deal_3589 2006 1
deal_3590 2006 0
deal_3591 2006 1
deal_3592 2006 1
deal_3593 2006 1
deal_3594 2006 0
deal_3595 2006 0
deal_3596 2006 0
deal_3597 2006 0
deal_3598 2006 0
deal_3599 2006 0
deal_3600 2006 0
deal_3601 2006 1
deal_3602 2006 1
deal_3603 2006 0
deal_3604 2006 0
deal_3605 2006 1
deal_3606 2006 0
deal_3607 2006 1
deal_3608 2006 1
deal_3609 2006 0
deal_3610 2006 1
deal_3611 2006 1
deal_3612 2006 1
deal_3613 2006 1
deal_3614 2006 1
deal_3615 2006 0
deal_3616 2006 0
deal_3617 2006 0
deal_3618 2006 0
deal_3619 2006 1
deal_3620 2006 1
deal_3621 2006 0
deal_3622 2006 0
deal_3623 2006 0
deal_3624 2006 1
deal_3625 2006 1
deal_3626 2006 1
deal_3627 2006 1
deal_3628 2006 1
deal_3629 2006 1
deal_3630 2006 1
deal_3631 2006 0
deal_3632 2006 0
deal_3633 2006 0
deal_3634 2006 0
deal_3636 2006 0
deal_3637 2006 0
deal_3638 2006 0
deal_3639 2006 1
deal_3640 2006 1
deal_3641 2006 0
deal_3642 2006 0
deal_3643 2006 0
deal_3644 2006 0
deal_3645 2006 0
deal_3646 2006 0
deal_3647 2006 0
deal_3648 2006 0
deal_3649 2006 0
deal_3650 2006 1
deal_3651 2006 1
deal_3652 2006 1
deal_3653 2006 1
deal_3654 2006 1
deal_3655 2006 1
deal_3656 2006 1
deal_3657 2006 1
deal_3658 2006 1
deal_3659 2006 1
deal_3660 2006 1
deal_3661 2006 1
deal_3662 2006 1
deal_3663 2006 0
deal_3664 2006 0
deal_3665 2006 1
deal_3666 2006 0
deal_3668 2006 0
deal_3669 2006 1
deal_3670 2006 1
deal_3671 2006 1
deal_3672 2006 1
deal_3673 2006 0
deal_3674 2006 0
deal_3675 2006 1
deal_3676 2006 1
deal_3677 2006 0
deal_3678 2006 0
deal_3679 2006 0
deal_3680 2006 0
deal_3681 2006 1
deal_3682 2006 0
deal_3683 2006 0
deal_3684 2006 0
deal_3685 2006 0
deal_3686 2006 0
deal_3687 2006 1
deal_3688 2006 1
deal_3689 2006 0
deal_3690 2006 0
deal_3691 2006 1
deal_3692 2006 1
deal_3693 2006 1
deal_3694 2006 1
deal_3695 2006 0
deal_3696 2006 0
deal_3697 2006 0
deal_3698 2006 0
deal_3699 2006 0
deal_3700 2006 0
deal_3701 2006 0
deal_3702 2006 1
deal_3703 2006 1
deal_3704 2006 1
deal_3705 2006 0
deal_3706 2006 0
deal_3707 2006 1
deal_3708 2006 0
deal_3709 2006 0
deal_3710 2006 0
deal_3711 2006 0
deal_3712 2006 0
deal_3713 2006 1
deal_3714 2006 1
deal_3715 2006 1
deal_3716 2006 1
deal_3717 2006 0
deal_3718 2006 1
deal_3719 2006 1
deal_3720 2006 1
deal_3721 2006 1
deal_3722 2006 1
deal_3723 2006 1
deal_3725 2006 0
deal_3726 2006 1
deal_3727 2006 0
deal_3728 2006 1
deal_3729 2006 1
deal_3730 2006 1
deal_3731 2006 0
deal_3732 2006 0
deal_3733 2006 0
deal_3734 2006 0
deal_3735 2006 1
deal_3736 2006 1
deal_3737 2006 0
deal_3738 2006 0
deal_3739 2006 0
deal_3740 2006 0
deal_3741 2006 0
deal_3742 2006 0
deal_3743 2006 0
deal_3744 2006 0
deal_3745 2006 1
deal_3746 2006 0
deal_3747 2006 1
deal_3748 2006 1
deal_3749 2006 0
deal_3750 2006 0
deal_3751 2006 1
deal_3752 2006 0
deal_3753 2006 1
deal_3754 2006 1
deal_3755 2006 1
deal_3756 2006 1
deal_3757 2006 0
deal_3758 2006 1
deal_3759 2006 1
deal_3760 2006 0
deal_3761 2006 1
deal_3762 2006 1
deal_3763 2006 1
deal_3764 2006 1
deal_3765 2006 0
deal_3766 2006 0
deal_3767 2006 0
deal_3768 2006 0
deal_3769 2006 1
deal_3770 2006 1
deal_3771 2006 0
deal_3772 2006 0
deal_3773 2006 0
deal_3774 2006 0
deal_3775 2006 0
deal_3776 2006 0
deal_3777 2006 0
deal_3778 2006 0
deal_3779 2006 0
deal_3780 2006 0
deal_3781 2006 0
deal_3782 2006 1
deal_3783 2006 1
deal_3784 2006 0
deal_3785 2006 1
deal_3786 2006 1
deal_3787 2006 0
deal_3788 2006 0
deal_3789 2006 1
deal_3790 2006 1
deal_3791 2006 0
deal_3792 2006 0
deal_3793 2006 1
deal_3794 2006 1
deal_3795 2006 1
deal_3796 2006 1
deal_3797 2006 1
deal_3798 2006 1
deal_3799 2006 1
deal_3800 2006 0
deal_3801 2006 0
deal_3802 2006 1
deal_3803 2006 0
deal_3804 2006 1
deal_3805 2006 1
deal_3806 2006 1
deal_3807 2006 0
deal_3808 2006 0
deal_3809 2006 1
deal_3810 2006 1
deal_3811 2006 1
deal_3812 2006 1
deal_3813 2006 1
deal_3814 2006 1
deal_3815 2006 0
deal_3816 2006 1
deal_3817 2006 1
deal_3818 2006 1
deal_3819 2006 1
deal_3820 2006 1
deal_3821 2006 1
deal_3822 2006 1
deal_3823 2006 1
deal_3824 2006 1
deal_3825 2006 1
deal_3826 2006 0
deal_3827 2006 0
deal_3828 2006 0
deal_3829 2006 1
deal_3830 2006 1
deal_3831 2006 1
deal_3832 2006 0
deal_3833 2006 1
deal_3834 2006 1
deal_3835 2006 1
deal_3836 2006 1
deal_3837 2006 1
deal_3838 2006 1
deal_3839 2006 1
deal_3840 2006 0
deal_3841 2006 1
deal_3842 2006 0
deal_3843 2006 0
deal_3844 2006 0
deal_3845 2006 1
deal_3846 2006 1
deal_3847 2006 1
deal_3848 2006 1
deal_3849 2006 1
deal_3850 2006 1
deal_3851 2006 1
deal_3852 2006 1
deal_3853 2006 1
deal_3854 2006 1
deal_3855 2006 0
deal_3856 2006 1
deal_3857 2006 0
deal_3858 2006 0
deal_3859 2006 0
deal_3860 2006 0
deal_3861 2006 0
deal_3862 2006 0
deal_3863 2006 0
deal_3864 2006 0
deal_3865 2006 1
deal_3866 2006 1
deal_3867 2006 0
deal_3868 2006 0
deal_3869 2006 0
deal_3870 2006 1
deal_3871 2006 0
deal_3872 2006 0
deal_3873 2006 0
deal_3874 2006 1
deal_3876 2006 0
deal_3877 2006 0
deal_3878 2006 0
deal_3879 2006 0
deal_3880 2006 1
deal_3881 2006 0
deal_3882 2006 0
deal_3883 2006 0
deal_3885 2006 1
deal_3886 2006 1
deal_3887 2006 1
deal_3888 2006 1
deal_3889 2006 1
deal_3890 2006 0
deal_3891 2006 0
deal_3892 2006 1
deal_3893 2006 0
deal_3894 2006 1
deal_3895 2006 1
deal_3896 2006 1
deal_3897 2006 0
deal_3898 2006 0
deal_3899 2006 0
deal_3900 2006 0
deal_3901 2006 0
deal_3902 2006 0
deal_3903 2006 0
deal_3904 2006 1
deal_3905 2006 0
deal_3906 2006 0
deal_3907 2006 1
deal_3908 2006 1
deal_3909 2006 1
deal_3910 2006 0
deal_3911 2006 0
deal_3912 2006 1
deal_3913 2006 1
deal_3914 2006 1
deal_3915 2006 1
deal_3916 2006 1
deal_3917 2006 1
deal_3918 2006 0
deal_3919 2006 0
deal_3920 2006 0
deal_3921 2006 1
deal_3922 2006 1
deal_3923 2006 1
deal_3924 2006 0
deal_3925 2006 0
deal_3926 2006 1
deal_3927 2006 0
deal_3928 2006 0
deal_3929 2006 0
deal_3930 2006 0
deal_3931 2006 0
deal_3932 2006 1
deal_3933 2006 1
deal_3934 2006 1
deal_3935 2006 0
deal_3936 2006 1
deal_3937 2006 1
deal_3938 2006 1
deal_3939 2006 1
deal_3940 2006 1
deal_3941 2006 1
deal_3942 2006 0
deal_3943 2006 1
deal_3944 2006 1
deal_3945 2006 0
deal_3946 2006 1
deal_3947 2006 1
deal_3948 2006 0
deal_3949 2006 1
deal_3950 2006 0
deal_3951 2006 0
deal_3952 2006 1
deal_3953 2006 1
deal_3954 2006 0
deal_3955 2006 0
deal_3956 2006 1
deal_3957 2006 1
deal_3958 2006 0
deal_3959 2006 0
deal_3960 2006 0
deal_3961 2006 1
deal_3962 2006 0
deal_3963 2006 0
deal_3964 2006 0
deal_3965 2006 0
deal_3966 2006 1
deal_3967 2006 1
deal_3968 2006 0
deal_3969 2006 0
deal_3970 2006 1
deal_3971 2006 1
deal_3972 2006 1
deal_3973 2006 1
deal_3974 2006 0
deal_3975 2006 0
deal_3976 2006 0
deal_3977 2006 1
deal_3978 2006 1
deal_3979 2006 1
deal_3981 2006 0
deal_3982 2006 0
deal_3983 2006 1
deal_3984 2006 0
deal_3986 2006 1
deal_3988 2006 1
deal_3989 2006 0
deal_3990 2006 0
deal_3991 2006 1
deal_3992 2006 1
deal_3993 2006 0
deal_3994 2006 0
deal_3995 2006 1
deal_3996 2006 1
deal_3997 2006 0
deal_3998 2006 0
deal_3999 2006 0
deal_4000 2006 0
deal_4001 2006 0
deal_4002 2006 0
deal_4003 2006 0
deal_4004 2006 1
deal_4005 2006 0
deal_4006 2006 0
deal_4007 2006 1
deal_4008 2006 0
deal_4009 2006 0
deal_4010 2006 0
deal_4011 2006 1
deal_4012 2006 1
deal_4013 2006 0
deal_4014 2006 0
deal_4015 2006 1
deal_4016 2006 1
deal_4017 2006 1
deal_4018 2006 1
deal_4019 2006 0
deal_4020 2006 0
deal_4021 2006 0
deal_4022 2006 0
deal_4023 2006 0
deal_4024 2006 1
deal_4025 2006 1
deal_4026 2006 1
deal_4027 2006 1
deal_4029 2006 1
deal_4030 2006 1
deal_4031 2006 1
deal_4032 2006 1
deal_4033 2006 1
deal_4034 2006 1
deal_4035 2006 1
deal_4036 2006 0
deal_4037 2006 0
deal_4038 2006 0
deal_4039 2006 0
deal_4040 2006 1
deal_4041 2006 1
deal_4042 2006 1
deal_4043 2006 0
deal_4044 2006 0
deal_4045 2006 0
deal_4046 2006 1
deal_4047 2006 1
deal_4048 2006 1
deal_4049 2007 1
deal_4050 2007 0
deal_4051 2007 1
deal_4052 2007 1
deal_4053 2007 0
deal_4054 2007 0
deal_4055 2007 0
deal_4056 2007 0
deal_4057 2007 0
deal_4058 2007 1
deal_4059 2007 1
deal_4060 2007 1
deal_4061 2007 0
deal_4062 2007 0
deal_4063 2007 0
deal_4064 2007 0
deal_4065 2007 0
deal_4066 2007 0
deal_4067 2007 1
deal_4068 2007 1
deal_4069 2007 1
deal_4070 2007 1
deal_4071 2007 0
deal_4072 2007 1
deal_4073 2007 1
deal_4074 2007 1
deal_4075 2007 1
deal_4076 2007 1
deal_4077 2007 1
deal_4078 2007 1
deal_4079 2007 1
deal_4080 2007 0
deal_4081 2007 1
deal_4082 2007 1
deal_4083 2007 1
deal_4084 2007 0
deal_4085 2007 1
deal_4086 2007 0
deal_4087 2007 0
deal_4088 2007 0
deal_4089 2007 0
deal_4090 2007 1
deal_4091 2007 0
deal_4092 2007 0
deal_4093 2007 0
deal_4094 2007 1
deal_4095 2007 0
deal_4096 2007 0
deal_4097 2007 0
deal_4098 2007 0
deal_4099 2007 1
deal_4100 2007 1
deal_4101 2007 0
deal_4102 2007 0
deal_4103 2007 1
deal_4104 2007 1
deal_4105 2007 1
deal_4106 2007 0
deal_4107 2007 0
deal_4108 2007 0
deal_4109 2007 1
deal_4110 2007 1
deal_4111 2007 0
deal_4112 2007 0
deal_4113 2007 0
deal_4114 2007 1
deal_4115 2007 1
deal_4116 2007 1
deal_4117 2007 0
deal_4118 2007 0
deal_4119 2007 0
deal_4120 2007 0
deal_4121 2007 1
deal_4122 2007 1
deal_4123 2007 1
deal_4124 2007 1
deal_4125 2007 0
deal_4126 2007 1
deal_4127 2007 1
deal_4128 2007 0
deal_4129 2007 0
deal_4130 2007 0
deal_4131 2007 0
deal_4132 2007 0
deal_4133 2007 0
deal_4134 2007 0
deal_4135 2007 0
deal_4136 2007 1
deal_4137 2007 1
deal_4138 2007 1
deal_4139 2007 0
deal_4140 2007 0
deal_4141 2007 0
deal_4142 2007 0
deal_4143 2007 0
deal_4144 2007 0
deal_4145 2007 0
deal_4146 2007 1
deal_4147 2007 1
deal_4148 2007 1
deal_4149 2007 0
deal_4150 2007 0
deal_4151 2007 0
deal_4152 2007 0
deal_4153 2007 1
