id year lvalue
bb_5277 1997 0
bb_5278 1997 0
bb_5279 1997 0
bb_5280 1997 0
bb_5281 1997 4
bb_5282 1997 0
bb_5283 1997 0
bb_5284 1997 0
bb_5285 1997 0
bb_5286 1997 0
bb_5287 1997 0
bb_5288 1997 0
bb_5289 1997 0
bb_5290 1997 0
bb_5291 1997 0
bb_5292 1997 0
bb_5293 1997 0
bb_5294 1997 0
bb_5295 1997 0
bb_5296 1997 0
bb_5297 1997 0
bb_5298 1997 4
bb_5299 1997 0
bb_5300 1997 0
bb_5301 1997 0
bb_5302 1997 0
bb_5303 1997 0
bb_5304 1997 0
bb_5305 1997 0
bb_5306 1997 0
bb_5307 1997 0
bb_5308 1997 0
bb_5309 1997 0
bb_5310 1997 2
bb_5311 1997 0
bb_5312 1997 3
bb_5313 1997 0
bb_5314 1997 0
bb_5315 1997 3
bb_5316 1997 0
bb_5317 1997 0
bb_5318 1997 0
bb_5319 1997 0
bb_5320 1997 0
bb_5321 1997 0
bb_5322 1997 0
bb_5323 1997 0
bb_5324 1997 0
bb_5325 1997 0
bb_5327 1997 0
bb_5328 1997 0
bb_5329 1997 3
bb_5330 1997 0
bb_5331 1997 0
bb_5332 1997 0
bb_5333 1997 0
bb_5334 1997 0
bb_5335 1997 0
bb_5336 1997 0
bb_5337 1997 0
bb_5338 1997 0
bb_5339 1997 0
bb_5340 1997 0
bb_5341 1997 0
bb_5342 1997 0
bb_5343 1997 0
bb_5344 1997 0
bb_5345 1997 0
bb_5346 1997 0
bb_5347 1997 0
bb_5348 1997 0
bb_5349 1997 0
bb_5350 1997 0
bb_5351 1997 0
bb_5352 1997 0
bb_5353 1997 0
bb_5354 1997 0
bb_5355 1997 0
bb_5356 1997 0
bb_5357 1997 0
bb_5358 1997 4
bb_5359 1997 5
bb_5360 1997 3
bb_5361 1997 0
bb_5362 1997 0
bb_5363 1997 0
bb_5364 1997 0
bb_5365 1997 0
bb_5366 1997 0
bb_5367 1997 0
bb_5368 1997 0
bb_5369 1997 0
bb_5370 1997 0
bb_5371 1997 0
bb_5372 1997 0
bb_5373 1997 0
bb_5374 1997 0
bb_5375 1997 0
bb_5376 1997 0
bb_5377 1997 0
bb_5378 1997 0
bb_5379 1997 0
bb_5380 1997 0
bb_5381 1997 0
bb_5382 1997 0
bb_5383 1997 0
bb_5384 1997 0
bb_5385 1997 0
bb_5386 1997 0
bb_5387 1997 0
bb_5388 1997 0
bb_5389 1997 0
bb_5390 1997 0
bb_5391 1997 0
bb_5392 1997 0
bb_5393 1997 0
bb_5394 1997 0
bb_5395 1997 0
bb_5396 1997 0
bb_5397 1997 0
bb_5398 1997 0
bb_5399 1997 0
bb_5400 1997 0
bb_5401 1997 0
bb_5402 1997 0
bb_5403 1997 0
bb_5404 1997 0
bb_5405 1997 0
bb_5406 1997 0
bb_5407 1997 0
bb_5408 1997 0
bb_5409 1997 0
bb_5410 1997 0
bb_5411 1997 0
bb_5412 1997 0
bb_5413 1997 0
bb_5414 1997 0
bb_5415 1997 0
bb_5416 1997 0
bb_5417 1997 0
bb_5418 1997 0
bb_5419 1997 0
bb_5420 1997 0
bb_5421 1997 0
bb_5422 1997 0
bb_5423 1997 0
bb_5424 1997 0
bb_5425 1997 0
bb_5426 1997 0
bb_5427 1997 0
bb_5428 1997 0
bb_5429 1997 0
bb_5430 1997 0
bb_5431 1997 0
bb_5432 1997 0
bb_5433 1997 0
bb_5434 1997 3
bb_5435 1997 4
bb_5436 1997 0
bb_5437 1997 0
bb_5438 1997 0
bb_5439 1997 0
bb_5440 1997 0
bb_5441 1997 0
bb_5442 1997 0
bb_5443 1997 0
bb_5444 1997 0
bb_5445 1997 0
bb_5446 1997 0
bb_5447 1997 0
bb_5448 1997 0
bb_5449 1997 0
bb_5450 1997 0
bb_5451 1997 0
bb_5452 1997 0
bb_5453 1997 0
bb_5454 1997 4
bb_5455 1997 0
bb_5456 1997 0
bb_5457 1997 0
bb_5458 1997 0
bb_5459 1997 0
bb_5460 1997 0
bb_5461 1997 0
bb_5462 1997 0
bb_5463 1997 0
bb_5464 1997 0
bb_5465 1997 0
bb_5466 1997 0
bb_5467 1997 0
bb_5468 1997 0
bb_5469 1997 0
bb_5470 1997 0
bb_5471 1997 0
bb_5472 1997 0
bb_5473 1997 0
bb_5474 1997 0
bb_5475 1997 0
bb_5476 1997 0
bb_5477 1997 0
bb_5478 1997 0
bb_5479 1997 0
bb_5480 1997 0
bb_5481 1997 0
bb_5482 1997 0
bb_5483 1997 0
bb_5484 1997 0
bb_5485 1997 0
bb_5486 1997 0
bb_5487 1997 0
bb_5488 1997 0
bb_5489 1997 0
bb_5490 1997 0
bb_5491 1997 0
bb_5492 1997 0
bb_5493 1997 0
bb_5494 1997 0
bb_5495 1997 0
bb_5496 1997 0
bb_5497 1997 0
bb_5498 1997 0
bb_5499 1997 0
bb_5500 1997 0
bb_5501 1997 0
bb_5502 1997 4
bb_5503 1997 4
bb_5504 1997 0
bb_5505 1997 0
bb_5506 1997 4
bb_5507 1997 4
bb_5508 1997 0
bb_5509 1997 0
bb_5510 1997 0
bb_5511 1997 0
bb_5512 1997 0
bb_5513 1997 0
bb_5514 1997 0
bb_5515 1997 0
bb_5516 1997 0
bb_5517 1997 0
bb_5518 1997 0
bb_5519 1997 0
bb_5520 1997 0
bb_5521 1997 0
bb_5522 1997 0
bb_5523 1997 0
bb_5524 1997 0
bb_5525 1997 0
bb_5526 1997 0
bb_5527 1997 0
bb_5528 1997 0
bb_5529 1997 0
bb_5530 1997 0
bb_5531 1997 0
bb_5532 1997 0
bb_5533 1997 0
bb_5534 1997 0
bb_5535 1997 0
bb_5536 1997 0
bb_5537 1997 0
bb_5538 1997 0
bb_5539 1997 0
bb_5540 1997 0
bb_5541 1997 0
bb_5542 1997 3
bb_5543 1997 0
bb_5544 1997 0
bb_5545 1997 0
bb_5546 1997 0
bb_5547 1997 0
bb_5548 1997 3
bb_5549 1997 4
bb_5550 1997 0
bb_5551 1997 0
bb_5552 1997 0
bb_5553 1997 0
bb_5554 1997 0
bb_5555 1997 0
bb_5556 1997 0
bb_5557 1997 0
bb_5558 1997 0
bb_5559 1997 0
bb_5560 1997 0
bb_5561 1997 0
bb_5562 1997 0
bb_5563 1997 0
bb_5564 1997 4
bb_5565 1997 0
bb_5566 1997 5
bb_5567 1997 4
bb_5568 1997 0
bb_5569 1997 0
bb_5570 1997 0
bb_5571 1997 0
bb_5572 1997 0
bb_5573 1997 0
bb_5574 1997 0
bb_5575 1997 0
bb_5576 1997 0
bb_5577 1997 0
bb_5578 1997 0
bb_5579 1997 0
bb_5580 1997 0
bb_5581 1997 0
bb_5582 1997 0
bb_5583 1997 0
bb_5584 1997 0
bb_5585 1997 0
bb_5586 1997 0
bb_5587 1997 0
bb_5588 1997 0
bb_5589 1997 0
bb_5590 1997 0
bb_5591 1997 0
bb_5592 1997 0
bb_5593 1997 0
bb_5594 1997 0
bb_5595 1997 0
bb_5596 1997 0
bb_5597 1997 0
bb_5598 1997 0
bb_5599 1997 0
bb_5600 1997 0
bb_5601 1997 0
bb_5602 1997 4
bb_5603 1997 0
bb_5604 1997 0
bb_5605 1997 0
bb_5606 1997 4
bb_5607 1997 0
bb_5608 1997 0
bb_5609 1997 0
bb_5610 1997 0
bb_5611 1997 0
bb_5612 1997 0
bb_5613 1997 0
bb_5614 1997 0
bb_5615 1997 0
bb_5616 1997 0
bb_5617 1997 4
bb_5618 1997 0
bb_5619 1997 0
bb_5620 1997 0
bb_5621 1997 0
bb_5622 1997 0
bb_5623 1997 0
bb_5624 1997 0
bb_5625 1997 0
bb_5626 1997 0
bb_5627 1997 0
bb_5628 1997 0
bb_5629 1997 0
bb_5630 1997 0
bb_5631 1997 0
bb_5632 1997 0
bb_5633 1997 0
bb_5634 1997 0
bb_5635 1997 0
bb_5636 1997 0
bb_5637 1997 0
bb_5638 1997 0
bb_5639 1997 0
bb_5640 1997 0
bb_5641 1997 0
bb_5642 1997 0
bb_5643 1997 0
bb_5644 1997 0
bb_5645 1997 0
bb_5646 1997 0
bb_5647 1997 0
bb_5648 1997 0
bb_5649 1997 0
bb_5650 1997 0
bb_5651 1997 0
bb_5652 1997 0
bb_5653 1997 4
bb_5654 1997 0
bb_5655 1997 0
bb_5656 1997 0
bb_5657 1997 0
bb_5658 1997 0
bb_5659 1997 0
bb_5660 1997 0
bb_5661 1997 0
bb_5662 1997 0
bb_5663 1997 0
bb_5664 1997 0
bb_5665 1997 0
bb_5666 2000 0
bb_5667 2000 0
bb_5668 2000 0
bb_5669 2000 0
bb_5670 2000 0
bb_5671 2000 0
bb_5672 2000 0
bb_5673 2000 0
bb_5674 2000 0
bb_5675 2000 0
bb_5676 2000 0
bb_5677 2000 0
bb_5678 2000 0
bb_5679 2000 0
bb_5680 2000 0
bb_5681 2000 0
bb_5682 2000 0
bb_5683 2000 0
bb_5685 2000 0
bb_5686 2000 0
bb_5687 2000 0
bb_5688 2000 3
bb_5689 2000 0
bb_5690 2000 0
bb_5691 2000 0
bb_5692 2000 0
bb_5693 2000 0
bb_5694 2000 0
bb_5695 2000 0
bb_5696 2000 0
bb_5697 2000 0
bb_5698 2000 0
bb_5699 2000 0
bb_5700 2000 0
bb_5701 2000 0
bb_5702 2000 0
bb_5703 2000 0
bb_5704 2000 0
bb_5705 2000 0
bb_5706 2000 0
bb_5707 2000 0
bb_5708 2000 0
bb_5709 2000 0
bb_5710 2000 0
bb_5711 2000 4
bb_5712 2000 0
bb_5713 2000 0
bb_5714 2000 0
bb_5715 2000 0
bb_5716 2000 0
bb_5717 2000 0
bb_5718 2000 0
bb_5719 2000 0
bb_5720 2000 0
bb_5721 2000 0
bb_5722 2000 0
bb_5723 2000 0
bb_5724 2000 0
bb_5725 2000 0
bb_5726 2000 0
bb_5728 2000 0
bb_5729 2000 0
bb_5730 2000 0
bb_5731 2000 0
bb_5732 2000 0
bb_5733 2000 0
bb_5734 2000 0
bb_5735 2000 0
bb_5736 2000 0
bb_5737 2000 0
bb_5738 2000 0
bb_5739 2000 0
bb_5740 2000 0
bb_5741 2000 3
bb_5742 2000 0
bb_5743 2000 0
bb_5744 2000 0
bb_5745 2000 0
bb_5746 2000 0
bb_5747 2000 0
bb_5748 2000 0
bb_5749 2000 0
bb_5750 2000 0
bb_5751 2000 0
bb_5752 2000 0
bb_5753 2000 0
bb_5754 2000 0
bb_5755 2000 0
bb_5756 2000 0
bb_5757 2000 0
bb_5758 2000 0
bb_5759 2000 0
bb_5760 2000 0
bb_5761 2000 0
bb_5762 2000 0
bb_5763 2000 0
bb_5764 2000 0
bb_5765 2000 0
bb_5766 2000 0
bb_5767 2000 0
bb_5768 2000 0
bb_5769 2000 0
bb_5770 2000 0
bb_5771 2000 0
bb_5772 2000 0
bb_5773 2000 0
bb_5774 2000 0
bb_5775 2000 0
bb_5776 2000 0
bb_5777 2000 0
bb_5778 2000 0
bb_5779 2000 0
bb_5780 2000 0
bb_5781 2000 0
bb_5782 2000 0
bb_5783 2000 0
bb_5784 2000 0
bb_5785 2000 0
bb_5786 2000 0
bb_5787 2000 0
bb_5788 2000 0
bb_5789 2000 0
bb_5790 2000 4
bb_5791 2000 0
bb_5792 2000 0
bb_5793 2000 0
bb_5794 2000 0
bb_5795 2000 0
bb_5796 2000 0
bb_5797 2000 0
bb_5798 2000 0
bb_5799 2000 0
bb_5800 2000 0
bb_5801 2000 0
bb_5802 2000 0
bb_5803 2000 0
bb_5804 2000 0
bb_5805 2000 0
bb_5806 2000 4
bb_5807 2000 4
bb_5808 2000 0
bb_5809 2000 0
bb_5810 2000 0
bb_5811 2000 0
bb_5812 2000 0
bb_5813 2000 0
bb_5814 2000 4
bb_5815 2000 4
bb_5816 2000 4
bb_5817 2000 0
bb_5818 2000 0
bb_5819 2000 0
bb_5820 2000 0
bb_5821 2000 0
bb_5822 2000 0
bb_5823 2000 0
bb_5824 2000 0
bb_5825 2000 0
bb_5826 2000 0
bb_5827 2000 0
bb_5828 2000 0
bb_5829 2000 0
bb_5830 2000 0
bb_5831 2000 0
bb_5832 2000 4
bb_5833 2000 4
bb_5834 2000 0
bb_5835 2000 0
bb_5836 2000 0
bb_5837 2000 0
bb_5838 2000 0
bb_5839 2000 0
bb_5840 2000 4
bb_5841 2000 4
bb_5842 2000 0
bb_5843 2000 0
bb_5844 2000 0
bb_5845 2000 0
bb_5846 2000 0
bb_5847 2000 0
bb_5848 2000 0
bb_5849 2000 0
bb_5850 2000 0
bb_5851 2000 0
bb_5852 2000 0
bb_5853 2000 0
bb_5854 2000 0
bb_5855 2000 0
bb_5856 2000 0
bb_5857 2000 0
bb_5858 2000 0
bb_5859 2000 0
bb_5860 2000 0
bb_5861 2000 0
bb_5862 2000 0
bb_5863 2000 0
bb_5864 2000 0
bb_5865 2000 0
bb_5866 2000 0
bb_5867 2000 0
bb_5868 2000 0
bb_5869 2000 0
bb_5870 2000 0
bb_5871 2000 0
bb_5872 2000 0
bb_5873 2000 0
bb_5874 2000 0
bb_5875 2000 0
bb_5876 2000 4
bb_5877 2000 0
bb_5878 2000 0
bb_5879 2000 0
bb_5880 2000 0
bb_5881 2000 0
bb_5882 2000 0
bb_5883 2000 0
bb_5884 2000 0
bb_5885 2000 0
bb_5886 2000 0
bb_5887 2000 0
bb_5888 2000 0
bb_5889 2000 0
bb_5890 2000 0
bb_5891 2000 0
bb_5892 2000 0
bb_5893 2000 0
bb_5894 2000 0
bb_5895 2000 0
bb_5896 2000 0
bb_5897 2000 0
bb_5898 2000 0
bb_5899 2000 0
bb_5900 2000 0
bb_5901 2000 0
bb_5902 2000 4
bb_5903 2000 4
bb_5904 2000 4
bb_5905 2000 4
bb_5906 2000 0
bb_5907 2000 0
bb_5908 2000 0
bb_5909 2000 0
bb_5910 2000 0
bb_5911 2000 0
bb_5912 2000 0
bb_5913 2000 0
bb_5914 2000 0
bb_5915 2000 0
bb_5916 2000 0
bb_5917 2000 4
bb_5918 2000 0
bb_5919 2000 0
bb_5920 2000 4
bb_5921 2000 4
bb_5922 2000 0
bb_5923 2000 0
bb_5924 2000 0
bb_5925 2000 0
bb_5926 2000 0
bb_5927 2000 0
bb_5928 2000 0
bb_5929 2000 0
bb_5930 2000 0
bb_5931 2000 0
bb_5932 2000 0
bb_5933 2000 0
bb_5934 2000 0
bb_5935 2000 0
bb_5936 2000 0
bb_5937 2000 0
bb_5938 2000 0
bb_5939 2000 0
bb_5940 2000 0
bb_5941 2000 0
bb_5942 2000 0
bb_5943 2000 0
bb_5944 2000 0
bb_5945 2000 0
bb_5946 2000 0
bb_5947 2000 0
bb_5948 2000 0
bb_5949 2000 0
bb_5950 2000 0
bb_5951 2000 0
bb_5952 2000 0
bb_5953 2000 0
bb_5954 2000 0
bb_5955 2000 0
bb_5956 2000 0
bb_5957 2000 0
bb_5958 2000 0
bb_5959 2000 4
bb_5960 2000 0
bb_5961 2000 0
bb_5962 2000 0
bb_5963 2000 0
bb_5964 2000 4
bb_5965 2000 4
bb_5966 2000 0
bb_5967 2000 0
bb_5968 2000 0
bb_5969 2000 0
bb_5970 2000 0
bb_5971 2000 0
bb_5972 2000 0
bb_5973 2000 0
bb_5974 2000 0
bb_5975 2000 0
bb_5976 2000 0
bb_5977 2000 0
bb_5978 2000 0
bb_5979 2000 0
bb_5980 2000 0
bb_5981 2000 0
bb_5982 2000 0
bb_5983 2000 0
bb_5984 2000 0
bb_5985 2000 0
bb_5986 2000 0
bb_5987 2000 0
bb_5988 2000 0
bb_5989 2000 3
bb_5990 2000 0
bb_5991 2000 0
bb_5992 2000 0
bb_5993 2000 0
bb_5994 2000 0
bb_5995 2000 0
bb_5996 2000 4
bb_5997 2000 0
bb_5998 2000 0
bb_5999 2000 0
bb_6000 2000 0
bb_6001 2000 0
bb_6002 2000 0
bb_6003 2000 0
bb_6004 2000 0
bb_6005 2000 0
bb_6006 2000 0
bb_6007 2000 0
bb_6008 2000 3
bb_6009 2000 3
bb_6010 2000 0
bb_6011 2000 0
bb_6012 2000 0
bb_6013 2000 0
bb_6014 2000 0
bb_6015 2000 0
bb_6016 2000 0
bb_6017 2000 0
bb_6018 2000 0
bb_6019 2000 0
bb_6020 2000 0
bb_6021 2000 0
bb_6022 2000 3
bb_6023 2000 4
bb_6024 2000 0
bb_6025 2000 0
bb_6026 2000 0
bb_6027 2000 0
bb_6028 2000 0
bb_6029 2000 0
bb_6030 2000 0
bb_6031 2000 0
bb_6032 2000 0
bb_6033 2000 0
bb_6034 2000 0
bb_6035 2000 0
bb_6036 2000 4
bb_6037 2000 0
bb_6038 2000 0
bb_6039 2000 0
bb_6040 2000 0
bb_6041 2000 0
bb_6042 2000 0
bb_6043 2000 0
bb_6044 2000 0
bb_6045 2000 0
bb_6046 2000 0
bb_6047 2000 0
bb_6048 2000 0
bb_6049 2000 0
bb_6050 2000 0
bb_6051 2000 0
bb_6052 2000 0
bb_6053 2000 0
bb_6054 2000 0
bb_6055 2000 0
bb_6056 2000 0
bb_6057 2000 0
bb_6058 2000 0
bb_6059 2000 0
bb_6060 2000 0
bb_6061 2000 0
bb_6062 2000 0
bb_6063 2000 0
bb_6064 2000 0
bb_6065 2000 4
bb_6066 2000 0
bb_6067 2000 0
bb_6068 2000 0
bb_6069 2000 0
bb_6070 2000 0
bb_6071 2000 0
bb_6072 2000 0
bb_6073 2000 0
bb_6074 2000 0
bb_6075 2000 3
bb_6076 2000 0
bb_6077 2000 0
bb_6078 2000 0
bb_6079 2000 0
bb_6080 2000 0
bb_6081 2000 0
bb_6082 2000 0
bb_6083 2000 0
bb_6084 2000 0
bb_6085 2000 0
bb_6086 2000 0
bb_6087 2000 0
bb_6088 2000 0
bb_6089 2000 0
bb_6090 2000 0
bb_6091 2000 0
bb_6092 2000 0
bb_6093 2000 0
bb_6094 2000 0
bb_6095 2000 0
bb_6096 2000 0
bb_6097 2000 3
bb_6098 2000 4
bb_6099 2000 0
bb_6100 2000 0
bb_6101 2000 0
bb_6102 2000 0
bb_6103 2000 0
bb_6104 2000 0
bb_6105 2000 0
bb_6106 2000 0
bb_6107 2000 0
bb_6108 2000 0
bb_6109 2000 0
bb_6110 2000 0
bb_6111 2000 0
bb_6112 2000 0
bb_6113 2000 0
bb_6114 2000 0
bb_6115 2000 0
bb_6116 2000 0
bb_6117 2000 0
bb_6118 2000 0
bb_6119 2000 0
bb_6120 2000 0
bb_6121 2000 0
bb_6122 2000 0
bb_6123 2000 0
bb_6124 2000 0
bb_6125 2000 4
bb_6126 2000 0
bb_6127 2000 0
bb_6128 2000 0
bb_6129 2000 0
bb_6130 2000 0
bb_6131 2000 0
bb_6132 2000 4
bb_6133 2000 0
bb_6134 2000 0
bb_6135 2000 0
bb_6136 2000 0
bb_6137 2000 0
bb_6138 2000 0
bb_6139 2000 0
bb_6140 2000 0
bb_6141 2000 0
bb_6142 2000 0
bb_6143 2000 0
bb_6144 2000 0
bb_6145 2000 0
bb_6146 2000 0
bb_6147 2000 0
bb_6148 2000 0
bb_6149 2000 0
bb_6150 2000 0
bb_6151 2000 0
bb_6152 2000 0
bb_6153 2000 0
bb_6154 2000 0
bb_6155 2000 0
bb_6156 2000 0
bb_6157 2000 0
bb_6158 2000 0
bb_6159 2000 4
bb_6160 2000 4
bb_6161 2000 0
bb_6162 2000 0
bb_6163 2000 0
bb_6164 2000 0
bb_6165 2000 4
bb_6166 2000 4
bb_6167 2000 0
bb_6168 2000 0
bb_6169 2000 0
bb_6170 2000 0
bb_6171 2000 0
bb_6172 2000 0
bb_6173 2000 0
bb_6174 2000 0
bb_6175 2000 0
bb_6176 2000 0
bb_6177 2000 0
bb_6178 2000 0
bb_6179 2000 0
bb_6180 2000 0
bb_6181 2000 0
bb_6182 2000 0
bb_6183 2000 0
bb_6184 2000 0
bb_6185 2000 0
bb_6186 2000 0
bb_6187 2000 4
bb_6188 2000 4
bb_6189 2000 0
bb_6190 2000 0
bb_6191 2000 0
bb_6192 2000 0
bb_6193 2000 0
bb_6194 2000 0
bb_6195 2000 0
bb_6196 2000 0
bb_6197 2000 0
bb_6198 2000 0
bb_6199 2000 0
bb_6200 2000 3
bb_6201 2000 0
bb_6202 2000 0
bb_6203 2000 0
bb_6204 2000 0
bb_6205 2000 0
bb_6206 2000 0
bb_6207 2000 0
bb_6208 2000 0
bb_6210 2000 0
bb_6211 2000 0
bb_6212 2000 0
bb_6213 2000 4
bb_6214 2000 3
bb_6215 2000 0
bb_6216 2000 0
bb_6217 2000 0
bb_6218 2000 0
bb_6219 2000 0
bb_6220 2000 0
bb_6221 2000 0
bb_6222 2000 0
bb_6223 2000 0
bb_6224 2000 0
bb_6225 2000 0
bb_6226 2000 0
bb_6227 2000 0
bb_6228 2000 0
bb_6229 2000 0
bb_6230 2000 0
bb_6231 2000 0
bb_6232 2000 0
bb_6233 2000 0
bb_6234 2000 0
bb_6235 2000 0
bb_6236 2000 0
bb_6237 2000 0
bb_6238 2000 0
bb_6239 2000 0
bb_6240 2000 0
bb_6241 2000 0
bb_6242 2000 0
bb_6243 2000 0
bb_6244 2000 0
bb_6245 2000 0
bb_6246 2000 0
bb_6247 2000 0
bb_6248 2000 0
bb_6249 2000 0
bb_6250 2000 0
bb_6251 2000 0
bb_6252 2000 0
bb_6253 2000 0
bb_6254 2000 0
bb_6255 2000 0
bb_6256 2000 0
bb_6257 2000 0
bb_6258 2000 0
bb_6259 2000 0
bb_6260 2000 0
bb_6261 2000 0
bb_6262 2000 0
bb_6263 2000 0
bb_6264 2000 0
bb_6265 2000 0
bb_6266 2000 0
bb_6267 2000 0
bb_6268 2000 0
bb_6269 2000 0
bb_6270 2000 0
bb_6271 2000 0
bb_6272 2000 0
bb_6273 2000 0
bb_6274 2000 0
bb_6275 2000 0
bb_6276 2000 0
bb_6277 2000 0
bb_6278 2000 0
bb_6279 2000 0
bb_6280 2000 0
bb_6281 2000 0
bb_6282 2000 0
bb_6283 2000 0
bb_6284 2000 0
bb_6285 2000 0
bb_6286 2000 0
bb_6287 2000 0
bb_6288 2000 0
bb_6289 2000 4
bb_6290 2000 4
bb_6291 2000 0
bb_6292 2000 0
bb_6293 2000 0
bb_6294 2000 0
bb_6295 2000 0
bb_6296 2000 0
bb_6297 2000 0
bb_6298 2000 0
bb_6299 2000 0
bb_6300 2000 0
bb_6301 2000 0
bb_6302 2000 0
bb_6303 2000 0
bb_6304 2000 0
bb_6305 2000 4
bb_6306 2000 0
bb_6307 2000 0
bb_6308 2000 0
bb_6309 2000 0
bb_6310 2000 0
bb_6311 2000 0
bb_6312 2000 0
bb_6313 2000 0
bb_6314 2000 0
bb_6315 2000 0
bb_6316 2000 0
bb_6317 2000 0
bb_6318 2000 0
bb_6319 2000 0
bb_6320 2000 0
bb_6321 2000 0
bb_6322 2000 0
bb_6323 2000 4
bb_6324 2000 4
bb_6325 2000 0
bb_6326 2000 0
bb_6327 2000 0
bb_6328 2000 0
bb_6329 2000 0
bb_6330 2000 0
bb_6331 2000 0
bb_6332 2000 0
bb_6333 2000 0
bb_6334 2000 0
bb_6335 2000 0
bb_6336 2000 0
bb_6337 2000 0
bb_6338 2000 0
bb_6339 2000 3
bb_6340 2000 0
bb_6341 2000 0
bb_6342 2000 0
bb_6343 2000 0
bb_6344 2000 0
bb_6345 2000 4
bb_6346 2000 0
bb_6347 2000 0
bb_6348 2000 0
bb_6349 2000 0
bb_6350 2000 0
bb_6351 2000 4
bb_6352 2000 4
bb_6353 2000 0
bb_6354 2000 0
bb_6355 2000 0
bb_6356 2000 0
bb_6357 2000 0
bb_6358 2000 4
bb_6359 2000 0
bb_6360 2000 0
bb_6361 2000 0
bb_6362 2000 0
bb_6363 2000 0
bb_6364 2000 0
bb_6365 2000 0
bb_6366 2000 0
bb_6367 2000 0
bb_6368 2001 0
bb_6369 2001 0
bb_6370 2001 0
bb_6371 2001 0
bb_6372 2001 4
bb_6373 2001 4
bb_6374 2001 4
bb_6375 2001 0
bb_6376 2001 0
bb_6377 2001 0
bb_6378 2001 0
bb_6379 2001 0
bb_6380 2001 0
bb_6381 2001 0
bb_6382 2001 0
bb_6383 2001 4
bb_6384 2001 0
bb_6385 2001 0
bb_6386 2001 0
bb_6387 2001 0
bb_6388 2001 0
bb_6389 2001 0
bb_6390 2001 0
bb_6391 2001 0
bb_6392 2001 0
bb_6393 2001 0
bb_6394 2001 0
bb_6395 2001 0
bb_6396 2001 0
bb_6397 2001 0
bb_6398 2001 0
bb_6399 2001 3
bb_6400 2001 4
bb_6401 2001 4
bb_6402 2001 0
bb_6403 2001 2
bb_6404 2001 0
bb_6405 2001 0
bb_6406 2001 0
bb_6407 2001 0
bb_6408 2001 0
bb_6409 2001 0
bb_6410 2001 0
bb_6411 2001 0
bb_6412 2001 0
bb_6413 2001 0
bb_6414 2001 0
bb_6415 2001 0
bb_6416 2001 0
bb_6417 2001 0
bb_6418 2001 0
bb_6419 2001 0
bb_6420 2001 0
bb_6421 2001 3
bb_6422 2001 0
bb_6423 2001 0
bb_6424 2001 0
bb_6425 2001 0
bb_6426 2001 0
bb_6427 2001 0
bb_6428 2001 0
bb_6429 2001 0
bb_6430 2001 0
bb_6431 2001 0
bb_6432 2001 0
bb_6433 2001 0
bb_6434 2001 0
bb_6435 2001 0
bb_6436 2001 0
bb_6437 2001 0
bb_6438 2001 0
bb_6439 2001 0
bb_6440 2001 0
bb_6441 2001 0
bb_6442 2001 4
bb_6443 2001 4
bb_6444 2001 0
bb_6445 2001 0
bb_6446 2001 0
bb_6447 2001 3
bb_6448 2001 4
bb_6449 2001 4
bb_6450 2001 0
bb_6451 2001 0
bb_6452 2001 0
bb_6453 2001 0
bb_6454 2001 0
bb_6455 2001 0
bb_6456 2001 0
bb_6457 2001 0
bb_6458 2001 0
bb_6459 2001 0
bb_6460 2001 0
bb_6461 2001 0
bb_6462 2001 0
bb_6463 2001 0
bb_6464 2001 4
bb_6465 2001 0
bb_6466 2001 0
bb_6467 2001 3
bb_6468 2001 0
bb_6469 2001 0
bb_6470 2001 0
bb_6471 2001 0
bb_6472 2001 0
bb_6473 2001 0
bb_6474 2001 0
bb_6475 2001 0
bb_6476 2001 0
bb_6477 2001 0
bb_6478 2001 0
bb_6479 2001 0
bb_6480 2001 0
bb_6481 2001 0
bb_6482 2001 0
bb_6483 2001 0
bb_6484 2001 0
bb_6485 2001 3
bb_6486 2001 5
bb_6487 2001 0
bb_6488 2001 0
bb_6489 2001 0
bb_6490 2001 0
bb_6491 2001 0
bb_6492 2001 0
bb_6493 2001 0
bb_6494 2001 0
bb_6495 2001 0
bb_6496 2001 0
bb_6497 2001 0
bb_6498 2001 0
bb_6499 2001 0
bb_6500 2001 0
bb_6501 2001 0
bb_6502 2001 0
bb_6503 2001 0
bb_6504 2001 0
bb_6505 2001 0
bb_6506 2001 0
bb_6507 2001 0
bb_6508 2001 0
bb_6509 2001 0
bb_6510 2001 0
bb_6511 2001 0
bb_6512 2001 0
bb_6513 2001 0
bb_6514 2001 0
bb_6515 2001 4
bb_6516 2001 0
bb_6517 2001 0
bb_6518 2001 0
bb_6519 2001 3
bb_6520 2001 0
bb_6521 2001 0
bb_6522 2001 0
bb_6523 2001 0
bb_6524 2001 0
bb_6525 2001 0
bb_6526 2001 0
bb_6527 2001 0
bb_6528 2001 0
bb_6529 2001 0
bb_6530 2001 3
bb_6531 2001 0
bb_6532 2001 3
bb_6533 2001 0
bb_6534 2001 0
bb_6535 2001 0
bb_6536 2001 4
bb_6537 2001 4
bb_6538 2001 0
bb_6539 2001 0
bb_6540 2001 0
bb_6541 2001 0
bb_6542 2001 0
bb_6543 2001 0
bb_6544 2001 0
bb_6545 2001 0
bb_6546 2001 0
bb_6547 2001 0
bb_6548 2001 4
bb_6549 2001 0
bb_6550 2001 0
bb_6551 2001 0
bb_6552 2001 0
