id year level
bb_10179 2005 NA
bb_10181 2005 NA
bb_10183 2005 NA
bb_10185 2005 NA
bb_10187 2005 NA
bb_10189 2005 NA
bb_10191 2005 NA
bb_10193 2005 NA
bb_10195 2005 0
bb_10197 2005 NA
bb_10199 2005 NA
bb_10201 2005 NA
bb_10202 2005 NA
bb_10203 2005 NA
bb_10204 2005 NA
bb_10205 2005 NA
bb_10207 2005 NA
bb_10208 2005 NA
bb_10209 2005 NA
bb_10211 2005 NA
bb_10213 2005 NA
bb_10214 2005 NA
bb_10215 2005 NA
bb_10216 2005 NA
bb_10217 2005 NA
bb_10218 2005 NA
bb_10219 2005 NA
bb_10220 2005 NA
bb_10221 2005 NA
bb_10222 2005 NA
bb_10223 2005 NA
bb_10224 2005 NA
bb_10225 2005 NA
bb_10226 2005 NA
bb_10227 2005 NA
bb_10228 2005 NA
bb_10229 2005 NA
bb_10230 2005 NA
bb_10231 2005 NA
bb_10232 2005 NA
bb_10233 2005 NA
bb_10234 2005 NA
bb_10235 2005 NA
bb_10236 2005 NA
bb_10237 2005 NA
bb_10238 2005 NA
bb_10239 2005 NA
bb_10240 2005 NA
bb_10241 2005 NA
bb_10242 2005 NA
bb_10243 2005 NA
bb_10244 2005 NA
bb_10245 2005 NA
bb_10246 2005 NA
bb_10247 2005 NA
bb_10248 2005 0
bb_10249 2005 2
bb_10250 2005 NA
bb_10251 2005 NA
bb_10252 2005 NA
bb_10253 2005 NA
bb_10254 2005 NA
bb_10255 2005 NA
bb_10256 2005 NA
bb_10257 2005 NA
bb_10258 2005 NA
bb_10259 2005 NA
bb_10260 2005 NA
bb_10261 2005 NA
bb_10262 2005 NA
bb_10263 2005 NA
bb_10264 2005 NA
bb_10265 2005 NA
bb_10266 2005 NA
bb_10267 2005 NA
bb_10268 2005 NA
bb_10269 2005 NA
bb_10270 2005 NA
bb_10271 2005 NA
bb_10272 2005 NA
bb_10273 2005 NA
bb_10274 2005 NA
bb_10275 2005 NA
bb_10276 2005 NA
bb_10277 2005 NA
bb_10278 2005 NA
bb_10279 2005 NA
bb_10280 2005 NA
bb_10281 2005 NA
bb_10282 2005 NA
bb_10283 2005 NA
bb_10284 2005 NA
bb_10285 2005 NA
bb_10286 2007 NA
bb_10287 2007 NA
bb_10288 2007 0
bb_10289 2007 0
bb_10290 2007 NA
bb_10291 2007 NA
bb_10292 2007 NA
bb_10293 2007 NA
bb_10294 2007 NA
bb_10295 2007 NA
bb_10296 2007 NA
bb_10297 2007 NA
bb_10298 2007 NA
bb_10299 2007 NA
bb_10300 2007 NA
bb_10301 2007 NA
bb_10302 2007 NA
bb_10303 2007 NA
bb_10304 2007 NA
bb_10305 2007 NA
bb_10306 2007 NA
bb_10307 2007 NA
bb_10308 2007 NA
bb_10309 2007 NA
bb_10310 2007 NA
bb_10311 2007 NA
bb_10312 2007 NA
bb_10313 2007 NA
bb_10314 2007 NA
bb_10315 2007 NA
bb_10316 2007 NA
bb_10317 2007 NA
bb_10318 2007 NA
bb_10319 2007 NA
bb_10320 2007 NA
bb_10321 2007 NA
bb_10322 2007 NA
bb_10323 2007 NA
bb_10324 2007 NA
bb_10325 2007 NA
bb_10326 2007 NA
bb_10327 2007 NA
bb_10328 2007 NA
bb_10329 2007 NA
bb_10330 2007 NA
bb_10331 2007 NA
bb_10332 2007 NA
bb_10333 2007 NA
bb_10334 2007 NA
bb_10335 2007 NA
bb_10336 2007 NA
bb_10337 2007 NA
bb_10338 2007 NA
bb_10339 2007 NA
bb_10340 2007 NA
bb_10341 2007 NA
bb_10342 2007 NA
bb_10343 2007 NA
bb_10344 2007 0
bb_10345 2007 0
bb_10346 2007 NA
bb_10347 2007 NA
bb_10348 2007 NA
bb_10349 2007 NA
bb_10350 2007 NA
bb_10351 2007 NA
bb_10352 2007 2
bb_10353 2007 2
bb_10354 2007 NA
bb_10355 2007 NA
bb_10356 2007 NA
bb_10357 2007 NA
bb_10358 2007 NA
bb_10359 2007 NA
bb_10360 2007 NA
bb_10361 2007 NA
bb_10362 2007 NA
bb_10363 2007 NA
bb_10364 2007 NA
bb_10365 2007 NA
bb_10366 2007 NA
bb_10367 2007 NA
bb_10368 2007 NA
bb_10369 2007 NA
bb_10370 2007 NA
bb_10371 2007 NA
bb_10372 2007 NA
bb_10373 2007 NA
bb_10374 2007 NA
bb_10375 2007 NA
bb_10376 2007 NA
bb_10377 2007 NA
bb_10378 2007 NA
bb_10379 2007 NA
bb_10380 2007 NA
bb_10381 2007 NA
bb_10382 2007 NA
bb_10383 2007 NA
bb_10384 2007 NA
bb_10385 2007 NA
bb_10386 2007 NA
bb_10387 2007 NA
bb_10388 2007 NA
bb_10389 2007 NA
bb_10390 2007 NA
bb_10391 2007 NA
bb_10392 2007 NA
bb_10393 2007 NA
bb_10394 2007 NA
bb_10395 2007 NA
bb_10396 2007 NA
bb_10397 2007 NA
bb_10398 2007 NA
bb_10399 2007 NA
bb_10400 2007 NA
bb_10401 2007 NA
bb_10402 2007 NA
bb_10403 2007 NA
bb_10404 2007 NA
bb_10405 2007 NA
bb_10406 2007 NA
bb_10407 2007 NA
bb_10408 2007 3
bb_10409 2007 0
bb_10410 2007 NA
bb_10411 2007 NA
bb_10412 2007 NA
bb_10413 2007 NA
bb_10414 2007 NA
bb_10415 2007 NA
bb_10416 2007 NA
bb_10417 2007 NA
bb_10418 2007 NA
bb_10419 2007 NA
bb_10420 2007 NA
bb_10421 2007 NA
bb_10422 2007 NA
bb_10423 2007 NA
bb_10424 2007 NA
bb_10425 2007 NA
bb_10426 2007 NA
bb_10427 2007 NA
bb_10428 2007 NA
bb_10429 2007 NA
bb_10430 2007 NA
bb_10431 2007 NA
bb_10432 2007 NA
bb_10433 2007 NA
bb_10434 2007 NA
bb_10435 2007 NA
bb_10436 2007 NA
bb_10437 2007 NA
bb_10438 2007 NA
bb_10439 2007 NA
bb_10440 2007 NA
bb_10441 2007 NA
bb_10442 2007 NA
bb_10443 2007 NA
bb_10444 2007 NA
bb_10445 2007 NA
bb_10446 2007 NA
bb_10447 2007 NA
bb_10448 2007 NA
bb_10450 2007 NA
bb_10451 2007 NA
bb_10452 2007 NA
bb_10453 2007 NA
bb_10454 2007 NA
bb_10455 2007 NA
bb_10456 2007 NA
bb_10457 2007 NA
bb_10458 2007 NA
bb_10459 2007 0
bb_10460 2007 0
bb_10461 2007 NA
bb_10462 2007 NA
bb_10463 2007 NA
bb_10464 2007 NA
bb_10465 2007 NA
bb_10466 2007 NA
bb_10467 2007 NA
bb_10468 2007 NA
bb_10469 2007 NA
bb_10470 2007 NA
bb_10471 2007 NA
bb_10472 2007 NA
bb_10473 2007 NA
bb_10474 2007 NA
bb_10475 2007 NA
bb_10476 2007 NA
bb_10477 2007 NA
bb_10478 2007 NA
bb_10479 2007 NA
bb_10480 2007 NA
bb_10481 2007 NA
bb_10482 2007 NA
bb_10483 2007 NA
bb_10484 2007 NA
bb_10485 2007 NA
bb_10486 2007 NA
bb_10487 2007 NA
bb_10488 2007 NA
bb_10489 2007 NA
bb_10490 2007 NA
bb_10491 2007 NA
bb_10492 2007 NA
bb_10493 2007 NA
bb_10494 2007 NA
bb_10495 2007 NA
bb_10496 2007 NA
bb_10497 2007 NA
bb_10498 2007 NA
bb_10499 2007 NA
bb_10500 2007 NA
bb_10501 2007 NA
bb_10502 2007 NA
bb_10503 2007 NA
bb_10504 2007 NA
bb_10505 2007 NA
bb_10506 2007 NA
bb_10507 2007 NA
bb_10508 2007 NA
bb_10509 2007 NA
bb_10510 2007 NA
bb_10511 2007 NA
bb_10512 2007 NA
bb_10513 2007 NA
bb_10514 2007 NA
bb_10515 2007 NA
bb_10516 2007 NA
bb_10517 2007 NA
bb_10518 2007 NA
bb_10519 2007 NA
bb_10520 2007 NA
bb_10521 2007 NA
bb_10523 2007 NA
bb_10524 2007 NA
bb_10525 2007 NA
bb_10526 2007 NA
bb_10527 2007 NA
bb_10528 2007 NA
bb_10529 2007 NA
bb_10530 2007 NA
bb_10531 2007 NA
bb_10532 2007 NA
bb_10533 2007 NA
bb_10534 2007 NA
bb_10535 2007 NA
bb_10536 2007 NA
bb_10537 2007 NA
bb_10538 2007 NA
bb_10539 2007 NA
bb_10540 2007 NA
bb_10541 2007 NA
bb_10542 2007 NA
bb_10543 2007 NA
bb_10544 2007 NA
bb_10545 2007 NA
bb_10546 2007 NA
bb_10547 2007 NA
bb_10548 2007 NA
bb_10549 2007 NA
bb_10550 2007 NA
bb_10551 2007 NA
bb_10552 2007 NA
bb_10553 2007 NA
bb_10554 2007 NA
bb_10555 2007 NA
bb_10556 2007 NA
bb_10557 2007 NA
bb_10558 2007 NA
bb_10559 2007 NA
bb_10560 2007 NA
bb_10561 2007 NA
bb_10562 2007 NA
bb_10563 2007 NA
bb_10564 2007 NA
bb_10565 2007 NA
bb_10566 2007 NA
bb_10567 2007 NA
bb_10568 2007 NA
bb_10569 2007 NA
bb_10570 2007 NA
bb_10571 2007 NA
bb_10572 2007 NA
bb_10573 2007 NA
bb_10574 2007 NA
bb_10575 2007 2
bb_10576 2007 0
bb_10577 2007 NA
bb_10578 2007 NA
bb_10579 2007 NA
bb_10580 2007 NA
bb_10581 2007 NA
bb_10582 2007 NA
bb_10583 2007 NA
bb_10584 2007 NA
bb_10585 2007 NA
bb_10586 2007 NA
bb_10587 2007 NA
bb_10588 2007 NA
bb_10589 2007 NA
bb_10590 2007 NA
bb_10591 2007 NA
bb_10592 2007 NA
bb_10593 2007 NA
bb_10594 2007 NA
bb_10595 2007 NA
bb_10596 2007 NA
bb_10597 2007 NA
bb_10598 2007 NA
bb_10599 2007 NA
bb_10600 2007 NA
bb_10601 2007 NA
bb_10602 2007 NA
bb_10603 2007 NA
bb_10604 2007 NA
bb_10605 2007 NA
bb_10606 2007 NA
bb_10607 2007 NA
bb_10608 2007 NA
bb_10609 2007 NA
bb_10610 2007 NA
bb_10611 2007 NA
bb_10612 2007 NA
bb_10613 2007 NA
bb_10614 2007 NA
bb_10615 2007 NA
bb_10616 2007 NA
bb_10617 2007 NA
bb_10618 2007 NA
bb_10619 2007 NA
bb_10620 2007 NA
bb_10621 2007 NA
bb_10622 2007 NA
bb_10623 2007 NA
bb_10624 2007 NA
bb_10625 2007 NA
bb_10626 2007 NA
bb_10627 2007 NA
bb_10628 2007 NA
bb_10629 2007 NA
bb_10630 2007 NA
bb_10631 2007 NA
bb_10632 2007 NA
bb_10633 2007 NA
bb_10634 2007 NA
bb_10635 2007 NA
bb_10636 2007 NA
bb_10637 2007 NA
bb_10638 2007 NA
bb_10639 2007 NA
bb_10640 2007 NA
bb_10641 2007 NA
bb_10642 2007 NA
bb_10643 2007 NA
bb_10644 2007 NA
bb_10645 2007 NA
bb_10646 2007 NA
bb_10647 2007 NA
bb_10648 2007 NA
bb_10649 2007 0
bb_10650 2007 0
bb_10651 2007 NA
bb_10652 2007 NA
bb_10653 2007 NA
bb_10654 2007 NA
bb_10655 2007 NA
bb_10656 2007 NA
bb_10657 2007 NA
bb_10658 2007 NA
bb_10659 2007 NA
bb_10660 2007 NA
bb_10661 2007 NA
bb_10662 2007 NA
bb_10663 2007 NA
bb_10664 2007 NA
bb_10665 2007 NA
bb_10666 2007 NA
bb_10667 2007 2
bb_10668 2007 2
bb_10669 2007 NA
bb_10670 2007 NA
bb_10671 2007 NA
bb_10672 2007 NA
bb_10673 2007 NA
bb_10674 2007 NA
bb_10675 2007 NA
bb_10676 2007 NA
bb_10677 2007 NA
bb_10678 2007 NA
bb_10679 2007 NA
bb_10680 2007 NA
bb_10681 2007 NA
bb_10682 2007 NA
bb_10683 2007 NA
bb_10684 2007 NA
bb_10685 2007 NA
bb_10686 2007 NA
bb_10687 2007 NA
bb_10688 2007 NA
bb_10689 2007 NA
bb_10690 2007 NA
bb_10691 2007 NA
bb_10692 2007 NA
bb_10693 2007 NA
bb_10694 2007 NA
bb_10695 2007 NA
bb_10696 2007 NA
bb_10697 2007 NA
bb_10698 2007 NA
bb_10699 2007 NA
bb_10700 2007 NA
bb_10701 2007 NA
bb_10702 2007 NA
bb_10703 2007 NA
bb_10704 2007 NA
bb_10705 2007 NA
bb_10706 2007 NA
bb_10707 2007 NA
bb_10708 2007 NA
bb_10709 2007 NA
bb_10710 2007 NA
bb_10711 2007 NA
bb_10712 2007 NA
bb_10713 2007 NA
bb_10714 2007 NA
bb_10715 2007 NA
bb_10716 2007 NA
bb_10717 2007 NA
bb_10718 2007 NA
bb_10719 2007 NA
bb_10720 2007 NA
bb_10721 2007 NA
bb_10722 2007 NA
bb_10723 2007 NA
bb_10724 2007 NA
bb_10725 2007 NA
bb_10726 2007 NA
bb_10727 2007 NA
bb_10728 2007 NA
bb_10729 2007 NA
bb_10730 2007 NA
bb_10731 2007 NA
bb_10732 2007 NA
bb_10733 2007 NA
bb_10734 2007 NA
bb_10735 2007 3
bb_10736 2007 2
bb_10737 2007 NA
bb_10738 2007 NA
bb_10739 2007 NA
bb_10740 2007 NA
bb_10741 2007 NA
bb_10742 2007 NA
bb_10743 2007 NA
bb_10744 2007 NA
bb_10745 2007 NA
bb_10746 2007 NA
bb_10747 2007 NA
bb_10748 2007 NA
bb_10749 2007 NA
bb_10750 2007 NA
bb_10751 2007 NA
bb_10752 2007 NA
bb_10753 2007 NA
bb_10754 2007 NA
bb_10755 2007 NA
bb_10756 2007 NA
bb_10757 2007 NA
bb_10758 2007 NA
bb_10759 2007 NA
bb_10760 2007 NA
bb_10761 2007 NA
bb_10762 2007 NA
bb_10763 2007 NA
bb_10764 2007 NA
bb_10765 2007 NA
bb_10766 2007 NA
bb_10767 2007 NA
bb_10768 2007 NA
bb_10769 2007 NA
bb_10770 2007 NA
bb_10771 2007 NA
bb_10772 2007 NA
bb_10773 2007 NA
bb_10774 2007 NA
bb_10775 2007 NA
bb_10776 2007 NA
bb_10777 2007 NA
bb_10778 2007 NA
bb_10779 2007 NA
bb_10780 2007 NA
bb_10781 2007 NA
bb_10782 2007 NA
bb_10783 2007 NA
bb_10784 2007 NA
bb_10785 2007 NA
bb_10786 2007 NA
bb_10787 2007 NA
bb_10788 2007 NA
bb_10789 2007 NA
bb_10790 2007 NA
bb_10791 2007 NA
bb_10792 2007 NA
bb_10793 2007 NA
bb_10794 2007 NA
bb_10795 2007 NA
bb_10796 2007 NA
bb_10797 2007 NA
bb_10798 2007 NA
bb_10799 2007 NA
bb_10800 2007 NA
bb_10801 2007 NA
bb_10802 2007 NA
bb_10803 2007 NA
bb_10804 2007 NA
bb_10805 2007 NA
bb_10806 2007 NA
bb_10807 2007 NA
bb_10808 2007 NA
bb_10809 2007 0
bb_10810 2007 0
bb_10811 2007 NA
bb_10812 2007 NA
bb_10813 2007 NA
bb_10814 2007 NA
bb_10815 2007 NA
bb_10816 2007 NA
bb_10817 2007 NA
bb_10818 2007 NA
bb_10819 2007 NA
bb_10820 2007 NA
bb_10821 2007 NA
bb_10822 2007 NA
bb_10823 2007 NA
bb_10824 2007 NA
bb_10825 2007 NA
bb_10826 2007 NA
bb_10827 2007 0
bb_10828 2007 2
bb_10829 2007 NA
bb_10830 2007 NA
bb_10831 2007 NA
bb_10832 2007 NA
bb_10833 2007 NA
bb_10834 2007 NA
bb_10835 2007 NA
bb_10836 2007 NA
bb_10837 2007 NA
bb_10838 2007 NA
bb_10839 2007 NA
bb_10840 2007 NA
bb_10841 2007 NA
bb_10842 2007 NA
bb_10843 2007 NA
bb_10844 2007 NA
bb_10845 2007 NA
bb_10846 2007 NA
bb_10847 2007 NA
bb_10848 2007 NA
bb_10849 2007 NA
bb_10850 2007 NA
bb_10851 2007 NA
bb_10852 2007 NA
bb_10853 2007 NA
bb_10854 2007 NA
bb_10855 2007 NA
bb_10856 2007 NA
bb_10857 2007 NA
bb_10858 2007 NA
bb_10859 2007 NA
bb_10860 2007 NA
bb_10861 2007 NA
bb_10862 2007 NA
bb_10863 2007 NA
bb_10864 2007 NA
bb_10865 2007 NA
bb_10866 2007 NA
bb_10867 2007 NA
bb_10868 2007 NA
bb_10869 2007 NA
bb_10870 2007 NA
bb_10871 2007 NA
bb_10872 2007 NA
bb_10873 2007 NA
bb_10874 2007 NA
bb_10875 2007 NA
bb_10876 2007 NA
bb_10877 2007 NA
bb_10878 2007 NA
bb_10879 2007 NA
bb_10880 2007 NA
bb_10881 2007 NA
bb_10882 2007 NA
bb_10883 2007 NA
bb_10884 2007 NA
bb_10885 2007 NA
bb_10886 2007 NA
bb_10887 2007 NA
bb_10888 2007 NA
bb_10889 2007 NA
bb_10890 2007 NA
bb_10891 2007 NA
bb_10892 2007 NA
bb_10893 2007 NA
bb_10894 2007 NA
bb_10895 2007 NA
bb_10896 2007 NA
bb_10897 2007 NA
bb_10898 2007 NA
bb_10899 2007 NA
bb_10900 2007 NA
bb_10901 2007 NA
bb_10902 2007 NA
bb_10903 2007 NA
bb_10904 2007 NA
bb_10905 2007 NA
bb_10906 2007 NA
bb_10907 2007 NA
bb_10908 2007 NA
bb_10909 2007 NA
bb_10910 2007 NA
bb_10911 2007 0
bb_10912 2007 0
bb_10913 2007 NA
bb_10914 2007 NA
bb_10915 2007 NA
bb_10916 2007 NA
bb_10917 2007 NA
bb_10918 2007 NA
bb_10919 2007 NA
bb_10920 2007 NA
bb_10921 2007 NA
bb_10922 2007 NA
bb_10923 2007 NA
bb_10924 2007 NA
bb_10925 2007 NA
bb_10926 2007 NA
bb_10927 2007 3
bb_10928 2007 3
bb_10929 2007 NA
bb_10930 2007 NA
bb_10931 2007 NA
bb_10932 2007 NA
bb_10933 2007 NA
bb_10934 2007 NA
bb_10935 2007 NA
bb_10936 2007 NA
bb_10937 2007 NA
bb_10938 2007 NA
bb_10939 2007 NA
bb_10940 2007 NA
bb_10941 2007 NA
bb_10942 2007 NA
bb_10943 2007 NA
bb_10944 2007 NA
bb_10945 2007 NA
bb_10946 2007 NA
bb_10947 2007 NA
bb_10948 2007 NA
bb_10949 2007 NA
bb_10950 2007 NA
bb_10951 2007 NA
bb_10952 2007 NA
bb_10953 2007 NA
bb_10954 2007 NA
bb_10955 2007 NA
bb_10956 2007 NA
bb_10957 2007 NA
bb_10958 2007 NA
bb_10959 2007 NA
bb_10960 2007 NA
bb_10961 2007 NA
bb_10962 2007 NA
bb_10963 2007 NA
bb_10964 2007 NA
bb_10965 2007 NA
bb_10966 2007 NA
bb_10967 2007 NA
bb_10968 2007 NA
bb_10969 2007 NA
bb_10970 2007 NA
bb_10971 2007 NA
bb_10972 2007 NA
bb_10973 2007 NA
bb_10974 2007 NA
bb_10975 2007 NA
bb_10976 2007 NA
bb_10977 2007 NA
bb_10978 2007 NA
bb_10979 2007 NA
bb_10980 2007 NA
bb_10981 2007 0
bb_10982 2007 0
bb_10983 2007 NA
bb_10984 2007 NA
bb_10985 2007 NA
bb_10986 2007 NA
bb_10987 2007 NA
bb_10988 2007 NA
bb_10989 2007 NA
bb_10990 2007 NA
bb_10991 2007 NA
bb_10992 2007 NA
bb_10993 2007 NA
bb_10994 2007 NA
bb_10995 2007 NA
bb_10996 2007 NA
bb_10997 2007 NA
bb_10998 2007 NA
bb_10999 2007 NA
bb_11000 2007 NA
bb_11001 2007 2
bb_11002 2007 0
bb_11003 2007 NA
bb_11004 2007 NA
bb_11005 2007 NA
bb_11006 2007 NA
bb_11007 2007 NA
bb_11008 2007 NA
bb_11009 2007 NA
bb_11010 2007 NA
bb_11011 2007 NA
bb_11012 2007 NA
bb_11013 2007 NA
bb_11014 2007 NA
bb_11015 2007 NA
bb_11016 2007 NA
bb_11017 2007 NA
bb_11018 2007 NA
bb_11019 2007 NA
bb_11020 2007 NA
bb_11021 2007 NA
bb_11022 2007 NA
bb_11023 2007 NA
bb_11024 2007 NA
bb_11025 2007 NA
bb_11026 2007 NA
bb_11027 2007 NA
bb_11028 2007 NA
bb_11029 2007 NA
bb_11030 2007 NA
bb_11031 2007 NA
bb_11032 2007 NA
bb_11033 2007 NA
bb_11034 2007 NA
bb_11035 2007 NA
bb_11036 2007 NA
bb_11037 2007 NA
bb_11038 2007 NA
bb_11039 2007 NA
bb_11040 2007 NA
bb_11041 2007 NA
bb_11042 2007 NA
bb_11043 2007 NA
bb_11044 2007 NA
bb_11045 2007 NA
bb_11046 2007 NA
bb_11047 2007 NA
bb_11048 2007 NA
bb_11049 2007 NA
bb_11050 2007 NA
bb_11051 2007 NA
bb_11052 2007 NA
bb_11055 2007 NA
bb_11056 2007 NA
bb_11057 2007 NA
bb_11058 2007 NA
bb_11059 2007 NA
bb_11060 2007 NA
bb_11061 2007 NA
bb_11062 2007 NA
bb_11063 2007 NA
bb_11064 2007 NA
bb_11065 2007 NA
bb_11066 2007 NA
bb_11067 2007 NA
bb_11068 2007 NA
bb_11069 2007 NA
bb_11070 2007 NA
bb_11071 2007 NA
bb_11072 2007 NA
bb_11073 2007 NA
bb_11074 2007 NA
bb_11075 2007 NA
bb_11076 2007 NA
bb_11077 2007 NA
bb_11078 2007 NA
bb_11079 2007 NA
bb_11080 2007 NA
bb_11081 2007 NA
bb_11082 2007 NA
bb_11083 2007 NA
bb_11084 2007 NA
bb_11085 2007 NA
bb_11086 2007 NA
bb_11087 2007 NA
bb_11088 2007 NA
bb_11089 2007 NA
bb_11090 2007 NA
bb_11091 2007 NA
bb_11092 2007 NA
bb_11093 2007 NA
bb_11094 2007 NA
bb_11095 2007 NA
bb_11096 2007 NA
bb_11097 2007 NA
bb_11098 2007 NA
bb_11099 2007 NA
bb_11100 2007 NA
bb_11101 2007 NA
bb_11102 2007 NA
bb_11103 2007 0
bb_11104 2007 0
bb_11105 2007 NA
bb_11106 2007 NA
bb_11107 2007 NA
bb_11108 2007 NA
bb_11109 2007 NA
bb_11110 2007 NA
bb_11111 2007 NA
bb_11112 2007 NA
bb_11113 2007 NA
bb_11114 2007 NA
bb_11115 2007 NA
bb_11116 2007 NA
bb_11117 2007 NA
bb_11118 2007 NA
bb_11119 2007 2
bb_11120 2007 0
bb_11121 2007 NA
bb_11122 2007 NA
bb_11123 2007 NA
bb_11124 2007 NA
bb_11125 2007 NA
bb_11126 2007 NA
bb_11127 2007 NA
bb_11128 2007 NA
bb_11129 2007 NA
bb_11130 2007 NA
bb_11131 2007 NA
bb_11132 2007 NA
bb_11133 2007 NA
bb_11134 2007 NA
bb_11135 2007 NA
bb_11136 2007 NA
bb_11137 2007 NA
bb_11138 2007 NA
bb_11139 2007 NA
bb_11140 2007 NA
bb_11141 2007 NA
bb_11142 2007 NA
bb_11143 2007 NA
bb_11144 2007 NA
bb_11145 2007 NA
bb_11146 2007 NA
bb_11147 2007 NA
bb_11149 2007 NA
bb_11150 2007 NA
bb_11151 2007 NA
bb_11152 2007 NA
bb_11153 2007 NA
bb_11154 2007 NA
bb_11155 2007 NA
bb_11156 2007 NA
bb_11157 2007 NA
bb_11159 2007 NA
bb_11160 2007 NA
bb_11161 2007 0
bb_11162 2007 2
bb_11163 2007 NA
bb_11164 2007 NA
bb_11165 2007 NA
bb_11166 2007 NA
bb_11167 2007 NA
bb_11168 2007 NA
bb_11169 2007 NA
bb_11170 2007 NA
bb_11171 2007 NA
bb_11172 2007 NA
bb_11173 2007 NA
bb_11174 2007 NA
bb_11175 2007 NA
bb_11176 2007 NA
bb_11177 2007 NA
bb_11178 2007 NA
bb_11179 2007 NA
bb_11180 2007 NA
bb_11181 2007 NA
bb_11182 2007 NA
bb_11184 2007 NA
bb_11185 2007 NA
bb_11186 2007 NA
bb_11187 2007 NA
bb_11188 2007 NA
bb_11189 2007 NA
bb_11190 2007 NA
bb_11191 2007 NA
bb_11192 2007 NA
bb_11193 2007 NA
bb_11194 2007 NA
bb_11195 2007 NA
bb_11196 2007 NA
bb_11197 2007 NA
bb_11198 2007 NA
bb_11199 2007 NA
bb_11200 2007 NA
bb_11201 2007 NA
bb_11202 2007 NA
bb_11203 2007 NA
bb_11204 2007 NA
bb_11205 2007 NA
bb_11206 2007 NA
bb_11207 2007 NA
bb_11208 2007 NA
bb_11209 2007 NA
bb_11210 2007 NA
bb_11211 2007 NA
bb_11212 2007 NA
bb_11213 2007 NA
bb_11214 2007 NA
bb_11215 2007 NA
bb_11216 2007 NA
bb_11217 2007 NA
bb_11218 2007 NA
bb_11219 2007 NA
bb_11220 2007 NA
bb_11221 2007 NA
bb_11222 2007 NA
bb_11223 2007 NA
bb_11224 2007 NA
bb_11225 2007 NA
bb_11226 2007 NA
bb_11227 2007 NA
bb_11228 2007 NA
bb_11229 2007 NA
bb_11230 2007 NA
bb_11231 2007 NA
bb_11232 2007 NA
bb_11233 2007 NA
bb_11234 2007 NA
bb_11235 2007 NA
bb_11236 2007 NA
bb_11237 2007 NA
bb_11238 2007 NA
bb_11239 2007 NA
bb_11240 2007 NA
bb_11241 2007 NA
bb_11242 2007 NA
bb_11243 2007 NA
bb_11244 2007 NA
bb_11245 2007 NA
bb_11246 2007 NA
bb_11247 2007 NA
bb_11248 2007 NA
bb_11249 2007 NA
bb_11250 2007 NA
bb_11251 2007 NA
bb_11252 2007 NA
bb_11253 2007 NA
bb_11254 2007 NA
bb_11255 2007 NA
bb_11256 2007 NA
bb_11257 2007 NA
bb_11258 2007 NA
bb_11259 2007 NA
bb_11260 2007 NA
bb_11261 2007 NA
bb_11262 2007 NA
bb_11263 2007 NA
bb_11264 2007 NA
bb_11265 2007 NA
bb_11266 2007 NA
bb_11267 2007 NA
bb_11268 2007 NA
bb_11269 2007 0
bb_11270 2007 0
bb_11271 2007 NA
bb_11272 2007 NA
bb_11273 2007 NA
bb_11274 2007 NA
bb_11275 2007 NA
bb_11276 2007 NA
bb_11277 2007 NA
bb_11278 2007 NA
bb_11279 2007 NA
bb_11280 2007 NA
bb_11281 2007 NA
bb_11282 2007 NA
bb_11283 2007 NA
bb_11284 2007 NA
bb_11285 2007 NA
bb_11286 2007 NA
bb_11287 2007 NA
bb_11288 2007 NA
bb_11289 2007 NA
bb_11290 2007 NA
bb_11291 2007 NA
bb_11292 2007 NA
bb_11293 2007 NA
bb_11294 2007 NA
bb_11295 2007 NA
bb_11296 2007 NA
bb_11297 2007 NA
bb_11298 2007 NA
bb_11299 2007 NA
bb_11300 2007 NA
bb_11301 2007 NA
bb_11302 2007 NA
bb_11304 2007 NA
bb_11305 2007 NA
bb_11306 2007 NA
bb_11307 2007 NA
bb_11308 2007 NA
bb_11309 2007 NA
bb_11310 2007 NA
bb_11311 2007 NA
bb_11312 2007 NA
bb_11313 2007 NA
bb_11314 2007 NA
bb_11315 2007 NA
bb_11316 2007 NA
bb_11317 2007 NA
bb_11318 2007 NA
bb_11319 2007 NA
bb_11320 2007 NA
bb_11321 2007 NA
bb_11322 2007 NA
bb_11323 2007 NA
bb_11324 2007 NA
bb_11325 2007 NA
bb_11326 2007 NA
bb_11327 2007 NA
bb_11328 2007 NA
bb_11329 2007 0
bb_11330 2007 0
bb_11331 2007 NA
bb_11332 2007 NA
bb_11333 2007 NA
bb_11334 2007 NA
bb_11335 2007 NA
bb_11336 2007 NA
bb_11337 2007 NA
bb_11338 2007 NA
bb_11339 2007 NA
bb_11340 2007 NA
bb_11341 2007 NA
bb_11342 2007 NA
bb_11343 2007 NA
bb_11344 2007 NA
bb_11345 2007 NA
bb_11346 2007 NA
bb_11347 2007 NA
bb_11348 2007 NA
bb_11349 2007 NA
bb_11350 2007 NA
bb_11351 2007 NA
bb_11352 2007 NA
bb_11353 2007 NA
bb_11354 2007 NA
bb_11355 2007 NA
bb_11356 2007 NA
bb_11357 2007 NA
bb_11358 2007 NA
bb_11359 2007 NA
bb_11360 2007 NA
bb_11361 2007 0
bb_11362 2007 0
bb_11363 2007 NA
bb_11364 2007 NA
bb_11365 2007 NA
bb_11366 2007 NA
bb_11367 2007 NA
bb_11368 2007 NA
bb_11369 2007 NA
bb_11370 2007 NA
